"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Aaron Brewer","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Hand","LS","Special Teams"
"Aaron Brewer","Arizona Cardinals",2017,"Active",17,"Healthy","None","LS","Special Teams"
"Aaron Brewer","Arizona Cardinals",2017,"Out",7,"Injured Reserve"," Hand","LS","Special Teams"
"Aaron Brewer","Arizona Cardinals",2017,"Out",10,"Injured Reserve"," Hand","LS","Special Teams"
"Aaron Brewer","Arizona Cardinals",2017,"Active",16,"Healthy","None","LS","Special Teams"
"Aaron Dobson","Arizona Cardinals",2017,"Out",6,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",5,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",2,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",3,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",10,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",7,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",12,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",9,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",15,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",11,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",4,"Injured Reserve"," Hamstring","WR","Offense"
"Aaron Dobson","Arizona Cardinals",2017,"Out",1,"Injured Reserve"," Hamstring","WR","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",5,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",3,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",4,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",9,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",1,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",10,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",2,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",11,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",6,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Neck","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Out",15,"Out"," Neck","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Neck","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",7,"Healthy","None","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Neck","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Neck","RB","Offense"
"Adrian Peterson","Arizona Cardinals",2017,"Active",12,"Healthy","None","RB","Offense"
"Alani Fua","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",12,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",6,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",10,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",1,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",5,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",2,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",4,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",3,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",9,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",15,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",11,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",7,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Knee","LB","Defense"
"Alani Fua","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Knee","LB","Defense"
"Alex Boone","Arizona Cardinals",2017,"Active",12,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",13,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",11,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Out",4,"Out"," Chest","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",6,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",1,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",16,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",7,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",2,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",3,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",17,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",15,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",10,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",9,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Active",14,"Healthy","None","OG","Offense"
"Alex Boone","Arizona Cardinals",2017,"Out",5,"Questionable"," Chest","OG","Offense"
"Andre Ellington","Arizona Cardinals",2017,"Active",1,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",2,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",3,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",4,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",5,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",15,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",6,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Out",7,"Questionable"," Quadricep",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",9,"Questionable"," Quadricep",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",10,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",11,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",12,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",13,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",14,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",16,"Healthy","None",NA,NA
"Andre Ellington","Arizona Cardinals",2017,"Active",17,"Healthy","None",NA,NA
"Antoine Bethea","Arizona Cardinals",2017,"Active",6,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",4,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",5,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",12,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",7,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",11,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",13,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",2,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Pectoral","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",16,"Questionable"," Knee","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",3,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",1,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",9,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",15,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",10,"Healthy","None","SS","Defense"
"Antoine Bethea","Arizona Cardinals",2017,"Active",14,"Healthy","None","SS","Defense"
"Brittan Golden","Arizona Cardinals",2017,"Active",6,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Arm","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",1,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",5,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",10,"Questionable"," Groin","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",4,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Out",12,"Questionable"," Groin","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Arm","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",2,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",11,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",13,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",14,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",7,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",15,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",3,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2017,"Active",9,"Questionable"," Groin","WR","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",12,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",9,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",5,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",4,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",11,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",1,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",6,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",2,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",15,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",3,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Out",10,"Injured Reserve"," Arm","QB","Offense"
"Carson Palmer","Arizona Cardinals",2017,"Active",7,"Healthy","None","QB","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",15,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",11,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",13,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Out",9,"Questionable"," Back","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",7,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Out",16,"Questionable"," Illness","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",5,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",6,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",3,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",4,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",14,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",17,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",2,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Out",10,"Questionable"," Back","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",1,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2017,"Active",12,"Healthy","None","WR","Offense"
"Corey Peters","Arizona Cardinals",2017,"Active",2,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",5,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",1,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",3,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Out",11,"Out"," Ankle","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",10,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Out",13,"Out"," Ankle","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",7,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",9,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",15,"Questionable"," Ankle","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",16,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",6,"Questionable"," Knee","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",4,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Active",17,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Out",14,"Questionable"," Ankle","NT","Defense"
"Corey Peters","Arizona Cardinals",2017,"Out",12,"Out"," Ankle","NT","Defense"
"D.J. Humphries","Arizona Cardinals",2017,"Active",9,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",4,"Questionable"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",15,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Active",10,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",3,"Out"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",12,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Active",1,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",5,"Out"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Active",6,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Active",7,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",11,"Injured Reserve"," Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2017,"Out",2,"Out"," Knee","OT","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",15,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",10,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",11,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",5,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",6,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",4,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",3,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",2,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",12,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Toe","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",1,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Active",7,"Healthy","None","C","Offense"
"Daniel Munyer","Arizona Cardinals",2017,"Out",9,"Injured Reserve"," Toe","C","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",2,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",13,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",4,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",10,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",14,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",11,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",15,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",17,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",7,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",6,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",9,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Active",1,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",12,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",5,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",3,"Injured Reserve"," Wrist","RB","Offense"
"David Johnson","Arizona Cardinals",2017,"Out",16,"Injured Reserve"," Wrist","RB","Offense"
"Deone Bucannon","Arizona Cardinals",2017,"Out",2,"Doubtful"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",17,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",10,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",5,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",11,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Out",13,"Out"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",15,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",7,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",12,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",9,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",16,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Out",3,"Questionable"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Out",1,"Out"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",4,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",14,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2017,"Active",6,"Healthy","None","OLB","Defense"
"Drew Stanton","Arizona Cardinals",2017,"Active",14,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",10,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Out",11,"Questionable"," Knee","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",7,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",17,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",5,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Out",12,"Questionable"," Knee","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",2,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",6,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",4,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",15,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",1,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",16,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",3,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",9,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2017,"Active",13,"Healthy","None","QB","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",2,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",1,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",5,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",17,"Questionable"," Ankle","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Out",15,"Out"," Ankle","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",7,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",6,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Out",16,"Out"," Ankle","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",12,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",14,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",9,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",13,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",11,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",10,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",3,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2017,"Active",4,"Healthy","None","OG","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",5,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",11,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",7,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",10,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",6,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",1,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",4,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",17,"Questionable"," Hand","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",3,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",15,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",2,"Healthy","None","RB","Offense"
"Elijhaa Penny","Arizona Cardinals",2017,"Active",12,"Questionable"," Knee","RB","Offense"
