"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Calais Campbell","Arizona Cardinals",2015,"Active",10,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",11,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",4,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",2,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",6,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",7,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",12,"Probable"," Knee","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",3,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",13,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",8,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",17,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",15,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",1,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",20,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",19,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",16,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2015,"Active",14,"Healthy","None","DE","Defense"
"Carson Palmer","Arizona Cardinals",2015,"Active",16,"Probable"," Rightfinger","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",19,"Probable"," Right Finger","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",5,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",7,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",11,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",2,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",6,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",15,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",13,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",17,"Probable"," Rightfinger","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",10,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",1,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",3,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",20,"Probable"," Rightfinger","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",8,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",4,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",14,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2015,"Active",12,"Healthy","None","QB","Offense"
"Chris Clemons","Arizona Cardinals",2015,"Out",15,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",11,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",17,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",13,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",4,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",5,"Probable"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",19,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",3,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",12,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",14,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",6,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",8,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",2,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",10,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",20,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",1,"Healthy","None","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Out",7,"Injured Reserve"," Hamstring","DB","Defense"
"Chris Clemons","Arizona Cardinals",2015,"Active",16,"Healthy","None","DB","Defense"
"Chris Johnson","Arizona Cardinals",2015,"Active",4,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",2,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",19,"injured rese"," Fractured Left Tibia","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",11,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",5,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",20,"Injured Reserve"," Leg","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",3,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",12,"Probable"," Knee","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",14,"Injured Reserve"," Leg","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",6,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",15,"Injured Reserve"," Leg","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",7,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",13,"Injured Reserve"," Leg","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",8,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",17,"Injured Reserve"," Leg","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Out",16,"Injured Reserve"," Leg","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",10,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2015,"Active",1,"Healthy","None","RB","Offense"
"Corey Peters","Arizona Cardinals",2015,"Out",19,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",15,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",10,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",1,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",16,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",11,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",6,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",20,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",2,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",4,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",17,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",14,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",5,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",3,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",8,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",13,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",12,"Injured Reserve"," Achilles","DT","Defense"
"Corey Peters","Arizona Cardinals",2015,"Out",7,"Injured Reserve"," Achilles","DT","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",17,"Probable"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Out",12,"Out"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",16,"Questionable"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",1,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Out",15,"Doubtful"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",5,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",7,"Probable"," Shoulder","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",6,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",3,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",10,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",4,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Out",19,"Injured Reserve"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Out",13,"Doubtful"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",2,"Healthy","None","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Out",20,"Injured Reserve"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Out",11,"Out"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",14,"Questionable"," Ankle","DE","Defense"
"Cory Redding","Arizona Cardinals",2015,"Active",8,"Healthy","None","DE","Defense"
"Damond Powell","Arizona Cardinals",2015,"Active",1,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",13,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",10,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",2,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",3,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",7,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",5,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",16,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",14,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",8,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",11,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",12,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Out",20,"Injured Reserve"," Face","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",6,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",19,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",17,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",4,"Healthy","None","WR","Offense"
"Damond Powell","Arizona Cardinals",2015,"Active",15,"Healthy","None","WR","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",5,"Questionable"," Hip","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",6,"Probable"," Hip","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",19,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Out",7,"Out"," Shoulder","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",1,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",13,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",2,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",15,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",16,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",10,"Probable"," Shoulder","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",4,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",17,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",14,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",12,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",3,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",20,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Active",11,"Healthy","None","TE","Offense"
"Darren Fells","Arizona Cardinals",2015,"Out",8,"Out"," Shoulder","TE","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",4,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",10,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",5,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",13,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",15,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",7,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",14,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",19,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",12,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",16,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",2,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",11,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",1,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",8,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",17,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",20,"Probable"," Toe","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",6,"Healthy","None","RB","Offense"
"David Johnson","Arizona Cardinals",2015,"Active",3,"Healthy","None","RB","Offense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",1,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",19,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",10,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",15,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",12,"Questionable"," Concussion","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",4,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",17,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",13,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",14,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",20,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",2,"Questionable"," Groin","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",11,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",3,"Probable"," Groin","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",8,"Probable"," Elbow","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",5,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",7,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",6,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2015,"Active",16,"Healthy","None","OLB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",20,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",14,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",5,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",2,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",7,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",1,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",6,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",13,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",19,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",15,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",16,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",12,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",17,"Questionable"," Knee","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",10,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",3,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",8,"Probable"," Finger","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",4,"Healthy","None","LB","Defense"
"Dwight Freeney","Arizona Cardinals",2015,"Active",11,"Healthy","None","LB","Defense"
"Earl Watford","Arizona Cardinals",2015,"Active",12,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",6,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Out",19,"Injured Reserve"," Hand","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",2,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",11,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",5,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",4,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Out",15,"Injured Reserve"," Hand","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",10,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",3,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Out",14,"Injured Reserve"," Hand","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",13,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",7,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",1,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Active",8,"Healthy","None","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Out",16,"Injured Reserve"," Hand","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Out",20,"Injured Reserve"," Hand","OT","Offense"
"Earl Watford","Arizona Cardinals",2015,"Out",17,"Injured Reserve"," Hand","OT","Offense"
"Ed Stinson","Arizona Cardinals",2015,"Active",4,"Healthy","None","DE","Defense"
