"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Kerry Rhodes","Arizona Cardinals","2011","Active",2,"Healthy","None"
"DeMarco Sampson","Arizona Cardinals","2011","Active",2,"Probable"," Hamstring"
"Lyle Sendlein","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",2,"Healthy","None"
"John Skelton","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",2,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Out",2,"Out"," Hand"
"Chansi Stuckey","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Greg Toler","Arizona Cardinals","2011","Out",2,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Out",2,"Out"," Calf"
"Beanie Wells ","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Dan Williams","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",2,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",2,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",2,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",2,"Probable"," Calf"
"Michael Adams","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Stewart Bradley","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",3,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Jim Dray","Arizona Cardinals","2011","Out",3,"Out"," Pectoral"
"Nick Eason","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Rob Housler","Arizona Cardinals","2011","Active",3,"Healthy","None"
"A.J. Jefferson","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Kevin Kolb","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2011","Active",3,"Probable"," Groin"
"Korey Lindsey","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Active",3,"Probable"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Active",3,"Healthy","None"
"DeMarco Sampson","Arizona Cardinals","2011","Active",3,"Probable"," Hamstring"
"Lyle Sendlein","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",3,"Healthy","None"
"John Skelton","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",3,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Out",3,"Out"," Hand"
"Chansi Stuckey","Arizona Cardinals","2011","Out",3,"Out"," Hamstring"
"Greg Toler","Arizona Cardinals","2011","Out",3,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",3,"Probable"," Calf"
"Beanie Wells ","Arizona Cardinals","2011","Out",3,"Out"," Hamstring"
"Dan Williams","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",3,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",3,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",3,"Healthy","None"
"Michael Adams","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Stewart Bradley","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",4,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Jim Dray","Arizona Cardinals","2011","Out",4,"Out"," Pectoral"
"Nick Eason","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Active",4,"Probable"," Ribs"
"Rob Housler","Arizona Cardinals","2011","Active",4,"Healthy","None"
"A.J. Jefferson","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Kevin Kolb","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2011","Active",4,"Probable"," Groin"
"Korey Lindsey","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2011","Active",4,"Healthy","None"
"DeMarco Sampson","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",4,"Healthy","None"
"John Skelton","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",4,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",4,"Probable"," Hand"
"Chansi Stuckey","Arizona Cardinals","2011","Out",4,"Out"," Hamstring"
"Greg Toler","Arizona Cardinals","2011","Out",4,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",4,"Probable"," Hamstring"
"Dan Williams","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",4,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",4,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",4,"Healthy","None"
"Michael Adams","Arizona Cardinals","2011","Active",5,"Probable"," Wrist"
"Stewart Bradley","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",5,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",5,"Probable"," Hamstring"
"Jim Dray","Arizona Cardinals","2011","Out",5,"Out"," Pectoral"
"Nick Eason","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Out",5,"Questionable"," Hamstring"
"Rob Housler","Arizona Cardinals","2011","Active",5,"Healthy","None"
"A.J. Jefferson","Arizona Cardinals","2011","Active",5,"Probable"," Ankle"
"Rashad Johnson","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Out",5,"Probable"," Knee"
"Kevin Kolb","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Korey Lindsey","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Active",5,"Probable"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Active",5,"Healthy","None"
"DeMarco Sampson","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2011","Active",5,"Probable"," Elbow"
"Anthony Sherman","Arizona Cardinals","2011","Active",5,"Healthy","None"
"John Skelton","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",5,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Chansi Stuckey","Arizona Cardinals","2011","Out",5,"Probable"," Hamstring"
"Greg Toler","Arizona Cardinals","2011","Out",5,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",5,"Questionable"," Hamstring"
"Dan Williams","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",5,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",5,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",5,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Out",5,"Questionable"," Right Knee"
"Michael Adams","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Stewart Bradley","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",7,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Jim Dray","Arizona Cardinals","2011","Out",7,"Out"," Pectoral"
"Nick Eason","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Out",7,"Doubtful"," Hamstring"
"Rob Housler","Arizona Cardinals","2011","Active",7,"Healthy","None"
"A.J. Jefferson","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Kevin Kolb","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Korey Lindsey","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Active",7,"Probable"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Out",7,"Out"," Foot"
"DeMarco Sampson","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",7,"Healthy","None"
"John Skelton","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",7,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Chansi Stuckey","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Greg Toler","Arizona Cardinals","2011","Out",7,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Dan Williams","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",7,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",7,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",7,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",7,"Probable"," Right Knee"
"Michael Adams","Arizona Cardinals","2011","Active",8,"Probable"," Hand"
"Stewart Bradley","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",8,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",8,"Probable"," Quadricep"
"Jim Dray","Arizona Cardinals","2011","Active",8,"Probable"," Pectoral"
"Nick Eason","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Out",8,"Out"," Hamstring"
"Rob Housler","Arizona Cardinals","2011","Active",8,"Healthy","None"
"A.J. Jefferson","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Kevin Kolb","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Korey Lindsey","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Out",8,"Out"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Out",8,"Out"," Foot"
"DeMarco Sampson","Arizona Cardinals","2011","Out",8,"Out"," Hamstring"
"Lyle Sendlein","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",8,"Healthy","None"
"John Skelton","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",8,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Chansi Stuckey","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Greg Toler","Arizona Cardinals","2011","Out",8,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Dan Williams","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",8,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",8,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",8,"Healthy","None"
"Michael Adams","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Stewart Bradley","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",9,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Jim Dray","Arizona Cardinals","2011","Active",9,"Probable"," Pectoral"
"Nick Eason","Arizona Cardinals","2011","Active",9,"Probable"," Achilles"
"Clark Haggans","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Active",9,"Probable"," Hamstring"
"Rob Housler","Arizona Cardinals","2011","Out",9,"Out"," Groin"
"A.J. Jefferson","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Kevin Kolb","Arizona Cardinals","2011","Out",9,"Doubtful"," Foot"
"Paris Lenon","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Korey Lindsey","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Out",9,"Out"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Out",9,"Out"," Foot"
"DeMarco Sampson","Arizona Cardinals","2011","Active",9,"Probable"," Hamstring"
"Lyle Sendlein","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Out",9,"Out"," Ankle"
"John Skelton","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",9,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",9,"Probable"," Shoulder"
"Chansi Stuckey","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Greg Toler","Arizona Cardinals","2011","Out",9,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",9,"Probable"," Knee"
"Dan Williams","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",9,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",9,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",9,"Healthy","None"
"Michael Adams","Arizona Cardinals","2011","Active",10,"Probable"," Neck/Shoulder"
"Stewart Bradley","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Jeremy Bridges","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Crezdon Butler","Arizona Cardinals","2011","Out",10,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Jim Dray","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Nick Eason","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Out",10,"Out"," Hamstring"
"Rob Housler","Arizona Cardinals","2011","Out",10,"Doubtful"," Groin"
"A.J. Jefferson","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Kevin Kolb","Arizona Cardinals","2011","Out",10,"Out"," Foot"
"Paris Lenon","Arizona Cardinals","2011","Active",10,"Probable"," Groin"
"Korey Lindsey","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Out",10,"Out"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Out",10,"Out"," Foot"
"DeMarco Sampson","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",10,"Probable"," Ankle"
"John Skelton","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",10,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",10,"Probable"," Shoulder"
"Chansi Stuckey","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Greg Toler","Arizona Cardinals","2011","Out",10,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",10,"Probable"," Knee"
"Dan Williams","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",10,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Floyd Womack","Arizona Cardinals","2011","Out",10,"Injured Reserve"," Shoulder"
"Dave Zastudil","Arizona Cardinals","2011","Active",10,"Healthy","None"
"Michael Adams","Arizona Cardinals","2011","Active",11,"Probable"," Knee"
"Stewart Bradley","Arizona Cardinals","2011","Active",11,"Probable"," Ribs"
"Jeremy Bridges","Arizona Cardinals","2011","Active",11,"Probable"," Back"
"Crezdon Butler","Arizona Cardinals","2011","Out",11,"Injured Reserve"," Ankle"
"Sean Considine","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Early Doucet","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Jim Dray","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Nick Eason","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Todd Heap","Arizona Cardinals","2011","Out",11,"Out"," Hamstring"
"Rob Housler","Arizona Cardinals","2011","Out",11,"Out"," Groin"
"A.J. Jefferson","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2011","Active",11,"Probable"," Knee"
"Kevin Kolb","Arizona Cardinals","2011","Out",11,"Doubtful"," Foot"
"Paris Lenon","Arizona Cardinals","2011","Active",11,"Probable"," Groin"
"Korey Lindsey","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2011","Out",11,"Out"," Knee"
"Kerry Rhodes","Arizona Cardinals","2011","Out",11,"Out"," Foot"
"DeMarco Sampson","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Anthony Sherman","Arizona Cardinals","2011","Active",11,"Probable"," Ankle"
"John Skelton","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Alfonso Smith","Arizona Cardinals","2011","Active",11,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2011","Active",11,"Probable"," Shoulder"
"Chansi Stuckey","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Greg Toler","Arizona Cardinals","2011","Out",11,"Injured Reserve"," Knee"
"Reggie Walker","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2011","Active",11,"Probable"," Knee"
"Dan Williams","Arizona Cardinals","2011","Active",11,"Healthy","None"
"Ryan Williams","Arizona Cardinals","2011","Out",11,"Injured Reserve"," Knee"
"Adrian Wilson","Arizona Cardinals","2011","Active",11,"Healthy","None"
