"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Andre Ellington","Arizona Cardinals",2013,"Active",14,"Probable","Knee","RB","Offense"
"Andre Ellington","Arizona Cardinals",2013,"Out",13,"Probable","Knee","RB","Offense"
"Andre Ellington","Arizona Cardinals",2013,"Active",5,"Healthy","None","RB","Offense"
"Andre Ellington","Arizona Cardinals",2013,"Active",8,"Healthy","None","RB","Offense"
"Andre Ellington","Arizona Cardinals",2013,"Active",2,"Healthy","None","RB","Offense"
"Andre Ellington","Arizona Cardinals",2013,"Active",1,"Probable","Hamstring","RB","Offense"
"Andre Ellington","Arizona Cardinals",2013,"Active",15,"Probable","Knee","RB","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",11,"Probable","Knee","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",12,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",15,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",16,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",5,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",8,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",13,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",2,"Probable","Quadriceps","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",1,"Probable","Quadriceps","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",17,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",14,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",6,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",4,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",7,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",3,"Healthy","None","WR","Offense"
"Andre Roberts","Arizona Cardinals",2013,"Active",10,"Healthy","None","WR","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",8,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",5,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",16,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",17,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",12,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",14,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",1,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",6,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",7,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",3,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",15,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",13,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",11,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",4,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",2,"Healthy","None","OT","Offense"
"Bradley Sowell","Arizona Cardinals",2013,"Active",10,"Questionable","Illness","OT","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",3,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",15,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Out",10,"Out","Hamstring","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",6,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",2,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Out",7,"Doubtful","Hamstring","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Out",12,"Questionable","Hamstring","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Out",11,"Questionable","Hamstring","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",5,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",4,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",13,"Questionable","Hamstring","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",14,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",1,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Out",8,"Questionable","Hamstring","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",17,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2013,"Active",16,"Healthy","None","WR","Offense"
"Calais Campbell","Arizona Cardinals",2013,"Active",15,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",12,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",4,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",11,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",10,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",2,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",14,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",17,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",13,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",5,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",7,"Doubtful","Head","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",8,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",1,"Questionable","Knee","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",16,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",3,"Healthy","None","DE","Defense"
"Calais Campbell","Arizona Cardinals",2013,"Active",6,"Healthy","None","DE","Defense"
"Carson Palmer","Arizona Cardinals",2013,"Active",5,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",13,"Probable","Right Hand","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",2,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",6,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",8,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",3,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",11,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",15,"Probable","Right Elbow","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",7,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",10,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",14,"Probable","Right Elbow","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",1,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",12,"Probable","Right Hand","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",16,"Probable","Ankle","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",4,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2013,"Active",17,"Probable","Ankle/Right Elbow","QB","Offense"
"D.C. Jefferson","Arizona Cardinals",2013,"Active",1,"Probable","Knee",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",2,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",3,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",4,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",5,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",6,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",7,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",8,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",10,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",11,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",12,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",13,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",14,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",15,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",16,"Healthy","None",NA,NA
"D.C. Jefferson","Arizona Cardinals",2013,"Active",17,"Healthy","None",NA,NA
"Dan Williams","Arizona Cardinals",2013,"Active",13,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Out",3,"Questionable","Personal","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",10,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",15,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",8,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",6,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Out",4,"Out","Personal","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",2,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",16,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",1,"Probable","Ankle","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",11,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",14,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",5,"Probable","Personal","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",7,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",12,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2013,"Active",17,"Healthy","None","NT","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",16,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",4,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",17,"Probable","Shoulder","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",3,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",11,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",6,"Probable","Groin","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",15,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",2,"Probable","Shoulder","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",8,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",13,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",7,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",1,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",14,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",5,"Questionable","Groin","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",12,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2013,"Active",10,"Healthy","None","DE","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",3,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",8,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",6,"Probable","Knee","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",4,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",7,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",1,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",17,"Probable","Ankle","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",10,"Probable","Illness","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",11,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",5,"Probable","Four-Game Suspension Served","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",13,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",15,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",14,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",2,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",12,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2013,"Active",16,"Healthy","None","ILB","Defense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",4,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",2,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",1,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",10,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",15,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",12,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",11,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",6,"Probable","Shin","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",16,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",13,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",3,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",5,"Questionable","Leg","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",17,"Questionable","Back","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",14,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",7,"Healthy","None","G","Offense"
"Daryn Colledge","Arizona Cardinals",2013,"Active",8,"Questionable","Back","G","Offense"
"Dave Zastudil","Arizona Cardinals",2013,"Active",6,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",17,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",3,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",16,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",7,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",1,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",10,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",11,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",8,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",15,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",4,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",14,"Probable","Right Ankle","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",12,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",13,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",2,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2013,"Active",5,"Healthy","None","P","Special Teams"
"Dontay Moch","Arizona Cardinals",2013,"Active",13,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Out",17,"Questionable","Hamstring","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",10,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",6,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",14,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Out",11,"Questionable","Illness","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",1,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",5,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",2,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Out",16,"Probable","Hamstring","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",8,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",12,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",15,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",7,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",4,"Healthy","None","LB","Defense"
"Dontay Moch","Arizona Cardinals",2013,"Active",3,"Healthy","None","LB","Defense"
"Drew Stanton","Arizona Cardinals",2013,"Active",16,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",3,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",14,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",6,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Out",17,"Probable","Knee","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",10,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",8,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",15,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",12,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",4,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",13,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",1,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",11,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",2,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",5,"Healthy","None","QB","Offense"
"Drew Stanton","Arizona Cardinals",2013,"Active",7,"Healthy","None","QB","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",3,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",16,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",17,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",4,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",10,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",1,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",15,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",13,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Out",8,"Questionable","Knee","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",7,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",14,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",12,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",6,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",2,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",11,"Healthy","None","OG","Offense"
"Earl Watford","Arizona Cardinals",2013,"Active",5,"Healthy","None","OG","Offense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",17,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",4,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",6,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",1,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",10,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",15,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",8,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",2,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",14,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",3,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",7,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",16,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",12,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",11,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",5,"Injured Reserve","Arm","DE","Defense"
"Everrette Thompson","Arizona Cardinals",2013,"Out",13,"Injured Reserve","Arm","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2013,"Active",1,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2013,"Active",5,"Healthy","None","DE","Defense"
