"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Brittan Golden","Arizona Cardinals",2016,"Active",1,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2016,"Active",5,"Healthy","None","WR","Offense"
"Brittan Golden","Arizona Cardinals",2016,"Active",6,"Healthy","None","WR","Offense"
"C.B. Bryant","Arizona Cardinals",2016,"Active",1,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",2,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",3,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",4,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",5,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",6,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",7,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",8,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",10,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",11,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Out",12,"Questionable"," Groin",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",13,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",14,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",15,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",16,"Healthy","None",NA,NA
"C.B. Bryant","Arizona Cardinals",2016,"Active",17,"Healthy","None",NA,NA
"Carson Palmer","Arizona Cardinals",2016,"Active",16,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Out",5,"Out","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",12,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",14,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",15,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",2,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",8,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",11,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",7,"Questionable"," Hamstring","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",1,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",6,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",10,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",13,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",4,"day-to-day"," Concussion","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",3,"Healthy","None","QB","Offense"
"Carson Palmer","Arizona Cardinals",2016,"Active",17,"day-to-day"," Concussion","QB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",8,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",10,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",6,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Active",3,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Active",4,"day-to-day"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Active",2,"Healthy","None","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",7,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",5,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Groin","RB","Offense"
"Chris Johnson","Arizona Cardinals",2016,"Active",1,"Healthy","None","RB","Offense"
"Corey Peters","Arizona Cardinals",2016,"Active",1,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",14,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",12,"Questionable"," Foot","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",8,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",6,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",5,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",2,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",7,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",4,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",16,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Out",11,"Doubtful"," Foot","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",3,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",10,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",15,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",13,"Healthy","None","NT","Defense"
"Corey Peters","Arizona Cardinals",2016,"Active",17,"Healthy","None","NT","Defense"
"D.J. Humphries","Arizona Cardinals",2016,"Out",17,"Out"," Concussion","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",10,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",2,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",1,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",6,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",3,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",5,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",12,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Out",15,"Out"," Concussion","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",8,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",14,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",13,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",4,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Out",16,"Out"," Concussion","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",11,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2016,"Active",7,"Healthy","None","OT","Offense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",7,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",14,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",1,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",8,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",6,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",5,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",10,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",11,"Questionable"," Ankle","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",13,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",12,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",2,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",3,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2016,"Active",4,"Healthy","None","OLB","Defense"
"Drew Butler","Arizona Cardinals",2016,"Active",8,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",6,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",17,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",14,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",15,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",7,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",3,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",12,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",5,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",13,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",1,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",16,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",10,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",11,"Healthy","None","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Out",4,"Out"," Left Calf","P","Special Teams"
"Drew Butler","Arizona Cardinals",2016,"Active",2,"Healthy","None","P","Special Teams"
"Durell Eskridge","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",3,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",6,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",7,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",4,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",1,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",8,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",10,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",2,"Injured Reserve"," Arm","FS","Defense"
"Durell Eskridge","Arizona Cardinals",2016,"Out",5,"Injured Reserve"," Arm","FS","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",2,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",17,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",1,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",14,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",15,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Out",12,"Questionable"," Hip","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",3,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",11,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",10,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Out",7,"Out"," Toe","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",4,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Out",5,"Out","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",13,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Active",16,"Healthy","None","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Out",8,"Out"," Toe","DE","Defense"
"Ed Stinson","Arizona Cardinals",2016,"Out",6,"Out"," Toe","DE","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",4,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",10,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",3,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",2,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",1,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",6,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",7,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",5,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Hamstring","DB","Defense"
"Elie Bouka","Arizona Cardinals",2016,"Out",8,"Injured Reserve"," Hamstring","DB","Defense"
"Evan Mathis","Arizona Cardinals",2016,"Out",6,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",10,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",3,"Out"," Foot, Toe","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Active",1,"Healthy","None","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",8,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",7,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Active",4,"Healthy","None","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Active",5,"Healthy","None","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Ankle","G","Offense"
"Evan Mathis","Arizona Cardinals",2016,"Active",2,"Questionable"," Foot","G","Offense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",14,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",1,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Out",2,"Out"," Knee","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",7,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Out",3,"Doubtful"," Knee","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",11,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",12,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Out",4,"Out"," Knee","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",6,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",15,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",5,"Questionable","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",8,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",16,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",17,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",10,"Healthy","None","DE","Defense"
"Frostee Rucker","Arizona Cardinals",2016,"Active",13,"Healthy","None","DE","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",10,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",8,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",6,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",7,"Doubtful"," Knee","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",3,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",1,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",2,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Hamstring","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",5,"Healthy","None","LB","Defense"
"Gabe Martin","Arizona Cardinals",2016,"Active",4,"Healthy","None","LB","Defense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",4,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",10,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",8,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",5,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",3,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",7,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",1,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",2,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Active",6,"Healthy","None","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Wrist","TE","Offense"
"Ifeanyi Momah","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Wrist","TE","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",11,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",5,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",3,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",6,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",2,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",1,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",4,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",7,"Healthy","None","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Active",8,"Questionable"," Finger","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",10,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",16,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Tricep","T","Offense"
"Jared Veldheer","Arizona Cardinals",2016,"Out",15,"Injured Reserve"," Tricep","T","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Active",4,"Healthy","None","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Out",14,"Injured Reserve"," Knee","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Active",5,"Healthy","None","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Out",12,"Injured Reserve"," Knee","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Out",17,"Injured Reserve"," Knee","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Active",7,"Questionable"," Knee","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Out",13,"Injured Reserve"," Knee","WR","Offense"
"Jaron Brown","Arizona Cardinals",2016,"Active",6,"Healthy","None","WR","Offense"
