"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Dan Williams","Arizona Cardinals",2011,"Out",16,"Injured Reserve","Arm","NT","Defense"
"Dan Williams","Arizona Cardinals",2011,"Active",9,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2011,"Out",14,"Injured Reserve","Arm","NT","Defense"
"Dan Williams","Arizona Cardinals",2011,"Out",17,"Injured Reserve","Arm","NT","Defense"
"Dan Williams","Arizona Cardinals",2011,"Active",2,"Healthy","None","NT","Defense"
"Dan Williams","Arizona Cardinals",2011,"Out",12,"Injured Reserve","Arm","NT","Defense"
"Dan Williams","Arizona Cardinals",2011,"Active",8,"Healthy","None","NT","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",1,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",10,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",2,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",5,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",14,"Probable","Quadricep","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",9,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",11,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",15,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",8,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",16,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",17,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",13,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",7,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",3,"Healthy","None","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",12,"Probable","Groin","DE","Defense"
"Darnell Dockett","Arizona Cardinals",2011,"Active",4,"Healthy","None","DE","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",13,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",1,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",15,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",5,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",9,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",17,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",10,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",16,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",3,"Probable","Calf","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",7,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",12,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",14,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",11,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",4,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Active",8,"Healthy","None","ILB","Defense"
"Daryl Washington","Arizona Cardinals",2011,"Out",2,"Out","Calf","ILB","Defense"
"Dave Zastudil","Arizona Cardinals",2011,"Active",4,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",2,"Probable","Calf","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",15,"Probable","Biceps","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",1,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Out",5,"Questionable","Right Knee","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",10,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",7,"Probable","Right Knee","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",9,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",12,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",8,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",16,"Probable","Biceps","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",14,"Probable","Biceps","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",13,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",11,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",3,"Healthy","None","P","Special Teams"
"Dave Zastudil","Arizona Cardinals",2011,"Active",17,"Healthy","None","P","Special Teams"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",7,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",14,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",13,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",5,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",11,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",4,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Out",15,"Out","Ribs","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Out",16,"Out","Ribs","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",12,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",10,"Healthy","None","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",3,"Probable","Hamstring","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Out",17,"Questionable","Ribs","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",1,"Probable","Hamstring","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",2,"Probable","Hamstring","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Active",9,"Probable","Hamstring","WR","Offense"
"DeMarco Sampson","Arizona Cardinals",2011,"Out",8,"Out","Hamstring","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",11,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",7,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",10,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",14,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",12,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",13,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",9,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",1,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",16,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",2,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",3,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",8,"Probable","Quadricep","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",5,"Probable","Hamstring","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",4,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",15,"Healthy","None","WR","Offense"
"Early Doucet","Arizona Cardinals",2011,"Active",17,"Healthy","None","WR","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",14,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",5,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",15,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",10,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",16,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",11,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",2,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",12,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",9,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",1,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",7,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",17,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",8,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",13,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",4,"Injured Reserve","Shoulder","G","Offense"
"Floyd Womack","Arizona Cardinals",2011,"Out",3,"Injured Reserve","Shoulder","G","Offense"
"Greg Toler","Arizona Cardinals",2011,"Out",15,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",16,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",12,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",8,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",1,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",5,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",17,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",9,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",14,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",11,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",3,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",4,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",13,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",7,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",10,"Injured Reserve","Knee","DB","Defense"
"Greg Toler","Arizona Cardinals",2011,"Out",2,"Injured Reserve","Knee","DB","Defense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",12,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",16,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",4,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",7,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",10,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",14,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",3,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",1,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",17,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",5,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",13,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",9,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",8,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",15,"Healthy","None","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",11,"Probable","Back","T","Offense"
"Jeremy Bridges","Arizona Cardinals",2011,"Active",2,"Healthy","None","T","Offense"
"Jim Dray","Arizona Cardinals",2011,"Out",7,"Out","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",9,"Probable","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",8,"Probable","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Out",1,"Out","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",10,"Healthy","None","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Out",4,"Out","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Out",3,"Out","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",17,"Healthy","None","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",16,"Healthy","None","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",14,"Healthy","None","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",12,"Healthy","None","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",11,"Healthy","None","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Out",5,"Out","Pectoral","TE","Offense"
"Jim Dray","Arizona Cardinals",2011,"Active",15,"Healthy","None","TE","Offense"
