"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",8,"Probable"," Ankle"
"Jared Gaither","Baltimore Ravens","2009","Active",8,"Probable"," Neck"
"K.J. Gerard","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Tavares Gooden","Baltimore Ravens","2009","Active",8,"Probable"," Head"
"David Hale","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",8,"Probable"," Right Ankle"
"Todd Heap","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Jarret Johnson","Baltimore Ravens","2009","Active",8,"Probable"," Shoulder"
"Edgar Jones","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Matt Lawrence","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Ray Lewis","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Derrick Mason","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Brandon McKinney","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Haruki Nakamura","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Haloti Ngata","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Marcus Paschal","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",8,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Active",8,"Probable"," Illness"
"Ray Rice","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",8,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Marcus Smith","Baltimore Ravens","2009","Out",8,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",8,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",8,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",8,"Probable"," Hamstring"
"Frank Walker","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Fabian Washington","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Kelley Washington","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Lardarius Webb","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Cary Williams","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Demetrius Williams ","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Marshal Yanda ","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",8,"Healthy","None"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",9,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Prescott Burgess","Baltimore Ravens","2009","Active",9,"Probable"," Illness"
"Chris Carr","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Mark Clayton","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Oniel Cousins","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Lamar Divens","Baltimore Ravens","2009","Out",9,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Jared Gaither","Baltimore Ravens","2009","Active",9,"Healthy","None"
"K.J. Gerard","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Tavares Gooden","Baltimore Ravens","2009","Active",9,"Healthy","None"
"David Hale","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",9,"Probable"," Ankle"
"Jarret Johnson","Baltimore Ravens","2009","Active",9,"Probable"," Shoulder"
"Edgar Jones","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",9,"Probable"," Elbow"
"Matt Lawrence","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Ray Lewis","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Derrick Mason","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",9,"Probable"," Shoulder"
"Brandon McKinney","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Haruki Nakamura","Baltimore Ravens","2009","Active",9,"Probable"," Chest"
"Haloti Ngata","Baltimore Ravens","2009","Out",9,"Out"," Ankle"
"Marcus Paschal","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",9,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Ray Rice","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",9,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Marcus Smith","Baltimore Ravens","2009","Out",9,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",9,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",9,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Frank Walker","Baltimore Ravens","2009","Out",9,"Out"," Illness"
"Fabian Washington","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Kelley Washington","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Lardarius Webb","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Cary Williams","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Demetrius Williams ","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Marshal Yanda ","Baltimore Ravens","2009","Active",9,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",9,"Probable"," Illness"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",10,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Prescott Burgess","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Chris Carr","Baltimore Ravens","2009","Active",10,"Probable"," Illness"
"Mark Clayton","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Oniel Cousins","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Lamar Divens","Baltimore Ravens","2009","Out",10,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",10,"Probable"," Illness"
"Joe Flacco","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Jared Gaither","Baltimore Ravens","2009","Active",10,"Probable"," Neck"
"K.J. Gerard","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Tavares Gooden","Baltimore Ravens","2009","Active",10,"Healthy","None"
"David Hale","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",10,"Probable"," Ankle"
"Jarret Johnson","Baltimore Ravens","2009","Active",10,"Probable"," Shoulder"
"Edgar Jones","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Matt Lawrence","Baltimore Ravens","2009","Out",10,"Out"," Knee"
"Ray Lewis","Baltimore Ravens","2009","Active",10,"Probable"," Foot"
"Derrick Mason","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Brandon McKinney","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Haruki Nakamura","Baltimore Ravens","2009","Active",10,"Probable"," Chest"
"Haloti Ngata","Baltimore Ravens","2009","Out",10,"Out"," Ankle"
"Marcus Paschal","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",10,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Active",10,"Probable"," Wrist"
"Ray Rice","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",10,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Marcus Smith","Baltimore Ravens","2009","Out",10,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",10,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",10,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Frank Walker","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Fabian Washington","Baltimore Ravens","2009","Active",10,"Probable"," Thigh"
"Kelley Washington","Baltimore Ravens","2009","Active",10,"Probable"," Back"
"Lardarius Webb","Baltimore Ravens","2009","Active",10,"Questionable"," Illness"
"Cary Williams","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Demetrius Williams ","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Marshal Yanda ","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",10,"Healthy","None"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",11,"Probable"," Neck"
"Prescott Burgess","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Chris Carr","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Mark Clayton","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Oniel Cousins","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Lamar Divens","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",11,"Probable"," Knee"
"Jared Gaither","Baltimore Ravens","2009","Active",11,"Healthy","None"
"K.J. Gerard","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Tavares Gooden","Baltimore Ravens","2009","Active",11,"Questionable"," Concussion"
"David Hale","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",11,"Probable"," Chest"
"Jarret Johnson","Baltimore Ravens","2009","Active",11,"Probable"," Shoulder"
"Edgar Jones","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Matt Lawrence","Baltimore Ravens","2009","Out",11,"Out"," Knee"
"Ray Lewis","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Derrick Mason","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Brandon McKinney","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Haruki Nakamura","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Ankle"
"Haloti Ngata","Baltimore Ravens","2009","Active",11,"Probable"," Ankle"
"Marcus Paschal","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Ray Rice","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",11,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Marcus Smith","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Out",11,"Out"," Knee"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",11,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Frank Walker","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Fabian Washington","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Kelley Washington","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Lardarius Webb","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Cary Williams","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Demetrius Williams ","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Marshal Yanda ","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",11,"Healthy","None"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",12,"Probable"," Neck"
"Prescott Burgess","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Chris Carr","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Mark Clayton","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Oniel Cousins","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Lamar Divens","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Jared Gaither","Baltimore Ravens","2009","Active",12,"Healthy","None"
"K.J. Gerard","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Tavares Gooden","Baltimore Ravens","2009","Active",12,"Healthy","None"
"David Hale","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",12,"Probable"," Chest"
"Jarret Johnson","Baltimore Ravens","2009","Active",12,"Probable"," Shoulder"
"Edgar Jones","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Matt Lawrence","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Knee"
"Ray Lewis","Baltimore Ravens","2009","Active",12,"Probable"," Foot"
"Derrick Mason","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Brandon McKinney","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Haruki Nakamura","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Ankle"
"Haloti Ngata","Baltimore Ravens","2009","Active",12,"Probable"," Ankle"
"Marcus Paschal","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Active",12,"Questionable"," Foot"
"Ray Rice","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",12,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Active",12,"Probable"," Illness"
"Marcus Smith","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Out",12,"Out"," Knee"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Frank Walker","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Fabian Washington","Baltimore Ravens","2009","Out",12,"Injured Reserve"," Knee"
"Kelley Washington","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Lardarius Webb","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Cary Williams","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Demetrius Williams ","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Marshal Yanda ","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",12,"Healthy","None"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",13,"Probable"," Neck"
"Prescott Burgess","Baltimore Ravens","2009","Active",13,"Probable"," Thigh"
"Chris Carr","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Mark Clayton","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Oniel Cousins","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Lamar Divens","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",13,"Probable"," Ankle"
"Jared Gaither","Baltimore Ravens","2009","Active",13,"Probable"," Illness"
"K.J. Gerard","Baltimore Ravens","2009","Out",13,"Questionable"," Thigh"
"Tavares Gooden","Baltimore Ravens","2009","Active",13,"Healthy","None"
"David Hale","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Jarret Johnson","Baltimore Ravens","2009","Active",13,"Probable"," Shoulder"
"Edgar Jones","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Matt Lawrence","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Knee"
"Ray Lewis","Baltimore Ravens","2009","Active",13,"Probable"," Foot"
"Derrick Mason","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",13,"Probable"," Chest"
"Brandon McKinney","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Haruki Nakamura","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Ankle"
"Haloti Ngata","Baltimore Ravens","2009","Active",13,"Probable"," Ankle"
"Marcus Paschal","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Out",13,"Questionable"," Ankle/Hip"
"Ray Rice","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",13,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Out",13,"Out"," Ankle"
"Marcus Smith","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Out",13,"Doubtful"," Knee"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Frank Walker","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Fabian Washington","Baltimore Ravens","2009","Out",13,"Injured Reserve"," Knee"
"Kelley Washington","Baltimore Ravens","2009","Active",13,"Probable"," Illness"
"Lardarius Webb","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Cary Williams","Baltimore Ravens","2009","Active",13,"Questionable"," Thigh"
"Demetrius Williams ","Baltimore Ravens","2009","Active",13,"Probable"," Illness"
"Marshal Yanda ","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",13,"Healthy","None"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Prescott Burgess","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Chris Carr","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Mark Clayton","Baltimore Ravens","2009","Out",14,"Questionable"," Hamstring"
"Oniel Cousins","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",14,"Doubtful"," Concussion"
"Lamar Divens","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",14,"Probable"," Knee/Hip"
"Jared Gaither","Baltimore Ravens","2009","Out",14,"Out"," Foot"
"K.J. Gerard","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Tavares Gooden","Baltimore Ravens","2009","Active",14,"Healthy","None"
"David Hale","Baltimore Ravens","2009","Out",14,"Doubtful"," Head"
"Justin Harper","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Jarret Johnson","Baltimore Ravens","2009","Active",14,"Probable"," Back"
"Edgar Jones","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Matt Katula","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Matt Lawrence","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Knee"
"Ray Lewis","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Derrick Mason","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Le'Ron McClain","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Brandon McKinney","Baltimore Ravens","2009","Out",14,"Out"," Back"
"Haruki Nakamura","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Ankle"
"Haloti Ngata","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Marcus Paschal","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Jason Phillips","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Knee"
"Trevor Pryce","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Ed Reed","Baltimore Ravens","2009","Out",14,"Doubtful"," Groin/Foot"
"Ray Rice","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Samari Rolle","Baltimore Ravens","2009","Out",14,"Physically Unable to Perform"," Neck"
"L.J. Smith","Baltimore Ravens","2009","Out",14,"Doubtful"," Ankle"
"Marcus Smith","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Knee"
"Troy Smith","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Terrell Suggs","Baltimore Ravens","2009","Active",14,"Probable"," Knee"
"Quinn Sypniewski","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Undisclosed"
"Kelly Talavou","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Adam Terry","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Knee"
"David Tyree","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Frank Walker","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Fabian Washington","Baltimore Ravens","2009","Out",14,"Injured Reserve"," Knee"
"Kelley Washington","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Lardarius Webb","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Cary Williams","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Demetrius Williams ","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Marshal Yanda ","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Tom Zbikowski","Baltimore Ravens","2009","Active",14,"Healthy","None"
"Brendon Ayanbadejo","Baltimore Ravens","2009","Out",15,"Injured Reserve"," Quadriceps"
"Justin Bannan","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Antwan Barnes","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Matt Birk","Baltimore Ravens","2009","Active",15,"Probable"," Neck"
"Prescott Burgess","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Chris Carr","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Mark Clayton","Baltimore Ravens","2009","Out",15,"Doubtful"," Knee"
"Oniel Cousins","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Billy Cundiff","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Lamar Divens","Baltimore Ravens","2009","Out",15,"Injured Reserve"," Hip"
"Dannell Ellerbe","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Joe Flacco","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Jared Gaither","Baltimore Ravens","2009","Out",15,"Out"," Foot"
"K.J. Gerard","Baltimore Ravens","2009","Out",15,"Out"," Thigh"
"Tavares Gooden","Baltimore Ravens","2009","Out",15,"Out"," Groin"
"David Hale","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Justin Harper","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Stephen Hauschka","Baltimore Ravens","2009","Active",15,"Healthy","None"
"Todd Heap","Baltimore Ravens","2009","Active",15,"Healthy","None"
