"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Arthur Moats","Arizona Cardinals",2018,"Out",12,"Injured Reserve","Knee","DE","Defense"
"Arthur Moats","Arizona Cardinals",2018,"Out",5,"Injured Reserve","Knee","DE","Defense"
"Arthur Moats","Arizona Cardinals",2018,"Out",2,"Injured Reserve","Knee","DE","Defense"
"Arthur Moats","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Knee","DE","Defense"
"Arthur Moats","Arizona Cardinals",2018,"Out",13,"Injured Reserve","Knee","DE","Defense"
"Arthur Moats","Arizona Cardinals",2018,"Out",10,"Injured Reserve","Knee","DE","Defense"
"Arthur Moats","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Knee","DE","Defense"
"Bene Benwikere","Arizona Cardinals",2018,"Active",1,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",2,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",3,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",4,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",5,"Questionable","Neck",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",6,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",7,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",8,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",10,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",11,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",12,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",13,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",14,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",15,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",16,"Healthy","None",NA,NA
"Bene Benwikere","Arizona Cardinals",2018,"Active",17,"Healthy","None",NA,NA
"Benson Mayowa","Arizona Cardinals",2018,"Active",3,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",8,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",14,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",11,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",16,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",5,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",7,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",1,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",2,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",10,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",6,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",4,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",15,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",13,"Healthy","None","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Out",17,"Questionable","Back","DE","Defense"
"Benson Mayowa","Arizona Cardinals",2018,"Active",12,"Healthy","None","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",4,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",7,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",3,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",6,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",17,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",5,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",11,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",10,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",2,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",1,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",13,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",12,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",8,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",15,"Injured Reserve","Undisclosed","DE","Defense"
"Bryson Albright","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Undisclosed","DE","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",3,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",8,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Out",11,"Out","Knee","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",14,"Questionable","Knee","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",17,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",2,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",1,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Out",12,"Questionable","Knee","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",15,"Questionable","Knee","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",7,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",5,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",4,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",10,"Questionable","Foot","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",13,"Questionable","Knee","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",16,"Healthy","None","SS","Defense"
"Budda Baker","Arizona Cardinals",2018,"Active",6,"Healthy","None","SS","Defense"
"Chad Williams","Arizona Cardinals",2018,"Active",17,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",6,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",5,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",3,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",2,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Out",13,"Questionable","Ankle","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Out",10,"Out","Ankle","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Out",11,"Out","Ankle","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Out",12,"Out","Ankle","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Out",15,"Questionable","Hamstring","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",1,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",4,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",8,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",7,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Active",16,"Healthy","None","WR","Offense"
"Chad Williams","Arizona Cardinals",2018,"Out",14,"Questionable","Ankle","WR","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",13,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",15,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",3,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",14,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",12,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",8,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",7,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",16,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",1,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",17,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",2,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",10,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",11,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",4,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",5,"Healthy","None","RB","Offense"
"Chase Edmonds","Arizona Cardinals",2018,"Active",6,"Questionable","Back","RB","Offense"
"Christian Campbell","Arizona Cardinals",2018,"Out",1,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",2,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",3,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",4,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",5,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",6,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",7,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",8,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",10,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",11,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",12,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",13,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",15,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Ankle",NA,NA
"Christian Campbell","Arizona Cardinals",2018,"Out",17,"Injured Reserve","Ankle",NA,NA
"Christian Kirk","Arizona Cardinals",2018,"Out",15,"Injured Reserve","Foot","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Out",17,"Injured Reserve","Foot","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",5,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",12,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",3,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",4,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",6,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",10,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",1,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Foot","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Foot","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",2,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",11,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",7,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",13,"Healthy","None","WR","Offense"
"Christian Kirk","Arizona Cardinals",2018,"Active",8,"Healthy","None","WR","Offense"
"Corey Peters","Arizona Cardinals",2018,"Active",17,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",16,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",1,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",5,"Questionable","Elbow","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",10,"Questionable","Ankle","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",2,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",13,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",4,"Questionable","Elbow","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",3,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",6,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",11,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",14,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Out",8,"Questionable","Ankle","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",7,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",15,"Healthy","None","DT","Defense"
"Corey Peters","Arizona Cardinals",2018,"Active",12,"Questionable","Heel","DT","Defense"
"D.J. Foster","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",1,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",8,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",7,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",12,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",3,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",13,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",2,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",15,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",6,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",17,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",5,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",10,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",11,"Injured Reserve","Knee","RB","Offense"
"D.J. Foster","Arizona Cardinals",2018,"Out",4,"Injured Reserve","Knee","RB","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",15,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",1,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",5,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",2,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",12,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",17,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",4,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",3,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",7,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",10,"Healthy","None","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",13,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",6,"Questionable","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Out",11,"Injured Reserve","Knee","OT","Offense"
"D.J. Humphries","Arizona Cardinals",2018,"Active",8,"Healthy","None","OT","Offense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",16,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",5,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",14,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",4,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",2,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",15,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",13,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",10,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",6,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",7,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",1,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",3,"Questionable","Ankle","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",12,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",11,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",8,"Healthy","None","LB","Defense"
"Dennis Gardeck","Arizona Cardinals",2018,"Active",17,"Healthy","None","LB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",3,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",5,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",1,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",17,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",4,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",10,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",11,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",7,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",8,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Out",14,"Out","Chest","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Out",13,"Out","Chest","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",6,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",2,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",16,"Healthy","None","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Out",12,"Out","Chest","OLB","Defense"
"Deone Bucannon","Arizona Cardinals",2018,"Active",15,"Questionable","Chest","OLB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",3,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",14,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",8,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",7,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",4,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",11,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",12,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",16,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",10,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",15,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",5,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",2,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",6,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",17,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",1,"Injured Reserve","Achilles","LB","Defense"
"Gabe Martin","Arizona Cardinals",2018,"Out",13,"Injured Reserve","Achilles","LB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",16,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",1,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",5,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",13,"Questionable","Neck","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",3,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",2,"Questionable","Ankle","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",4,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",10,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",7,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",14,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",11,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",17,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",15,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",12,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",8,"Healthy","None","OLB","Defense"
"Haason Reddick","Arizona Cardinals",2018,"Active",6,"Healthy","None","OLB","Defense"
"Jamar Taylor","Arizona Cardinals",2018,"Active",1,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",2,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",3,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",4,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",5,"Questionable","Back",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",6,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",7,"Questionable","Back",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",8,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",10,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",11,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",12,"Healthy","None",NA,NA
"Jamar Taylor","Arizona Cardinals",2018,"Active",13,"Healthy","None",NA,NA
