"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Stephen Williams","Arizona Cardinals","2010","Active",3,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Active",3,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Steve Breaston","Arizona Cardinals","2010","Out",4,"Out"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Early Doucet","Arizona Cardinals","2010","Out",4,"Out"," Sports Hernia"
"Alan Faneca","Arizona Cardinals","2010","Active",4,"Probable"," Back"
"Jay Feely","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Max Hall","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Out",4,"Physically Unable to Perform"," Back"
"Kenny Iwebema","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2010","Active",4,"Probable"," Pelvis"
"Ben Patrick","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Andre Roberts","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",4,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Out",4,"Injured Reserve"," Knee"
"Stephen Spach","Arizona Cardinals","2010","Active",4,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Greg Toler","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Reggie Walker","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Matt Ware","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2010","Active",4,"Probable"," Knee"
"Dan Williams","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Stephen Williams","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Active",4,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",5,"Probable"," Shoulder"
"Steve Breaston","Arizona Cardinals","2010","Out",5,"Out"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Early Doucet","Arizona Cardinals","2010","Out",5,"Out"," Sports Hernia"
"Alan Faneca","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Max Hall","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Out",5,"Physically Unable to Perform"," Back"
"Kenny Iwebema","Arizona Cardinals","2010","Out",5,"Out"," Knee"
"Brandon Keith","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2010","Active",5,"Probable"," Pelvis"
"Ben Patrick","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Andre Roberts","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",5,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Out",5,"Injured Reserve"," Knee"
"Stephen Spach","Arizona Cardinals","2010","Active",5,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Greg Toler","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Reggie Walker","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Matt Ware","Arizona Cardinals","2010","Out",5,"Out"," Ankle"
"Beanie Wells ","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Dan Williams","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Stephen Williams","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Active",5,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Steve Breaston","Arizona Cardinals","2010","Out",7,"Out"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",7,"Probable"," Groin"
"Darnell Dockett","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Early Doucet","Arizona Cardinals","2010","Active",7,"Probable"," Sports Hernia"
"Alan Faneca","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Max Hall","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Out",7,"Physically Unable to Perform"," Back"
"Kenny Iwebema","Arizona Cardinals","2010","Active",7,"Probable"," Knee"
"Brandon Keith","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Ben Patrick","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2010","Active",7,"Probable"," Hand"
"Andre Roberts","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",7,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Out",7,"Injured Reserve"," Knee"
"Stephen Spach","Arizona Cardinals","2010","Active",7,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Greg Toler","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Reggie Walker","Arizona Cardinals","2010","Active",7,"Probable"," Hamstring"
"Matt Ware","Arizona Cardinals","2010","Active",7,"Probable"," Ankle"
"Beanie Wells ","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Dan Williams","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Stephen Williams","Arizona Cardinals","2010","Out",7,"Out"," Back"
"Jason Wright","Arizona Cardinals","2010","Active",7,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",8,"Questionable"," Back"
"Steve Breaston","Arizona Cardinals","2010","Active",8,"Probable"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",8,"Questionable"," Knee"
"Darnell Dockett","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Early Doucet","Arizona Cardinals","2010","Active",8,"Questionable"," Groin"
"Alan Faneca","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Out",8,"Doubtful"," Groin"
"Max Hall","Arizona Cardinals","2010","Active",8,"Probable"," Concussion"
"Gerald Hayes","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Kenny Iwebema","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Ben Patrick","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",8,"Probable"," Groin"
"Kerry Rhodes","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Andre Roberts","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",8,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Active",8,"Injured Reserve"," Knee"
"Stephen Spach","Arizona Cardinals","2010","Active",8,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Greg Toler","Arizona Cardinals","2010","Active",8,"Probable"," Back"
"Reggie Walker","Arizona Cardinals","2010","Out",8,"Out"," Hamstring"
"Matt Ware","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Dan Williams","Arizona Cardinals","2010","Active",8,"Probable"," Groin"
"Stephen Williams","Arizona Cardinals","2010","Out",8,"Questionable"," Back"
"Jason Wright","Arizona Cardinals","2010","Active",8,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",9,"Probable"," Back"
"Steve Breaston","Arizona Cardinals","2010","Active",9,"Probable"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",9,"Probable"," Groin"
"Darnell Dockett","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Early Doucet","Arizona Cardinals","2010","Active",9,"Probable"," Groin"
"Alan Faneca","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Out",9,"Doubtful"," Groin"
"Max Hall","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Kenny Iwebema","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Brandon Keith","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Ben Patrick","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2010","Active",9,"Probable"," Leg"
"Andre Roberts","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",9,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Stephen Spach","Arizona Cardinals","2010","Active",9,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Greg Toler","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Reggie Walker","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Matt Ware","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2010","Active",9,"Probable"," Knee"
"Dan Williams","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Stephen Williams","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Active",9,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Steve Breaston","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",10,"Probable"," Knee"
"Darnell Dockett","Arizona Cardinals","2010","Out",10,"Out"," Shoulder"
"Early Doucet","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Alan Faneca","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Active",10,"Probable"," Groin"
"Max Hall","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Kenny Iwebema","Arizona Cardinals","2010","Out",10,"Injured Reserve"," Knee"
"Brandon Keith","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Paris Lenon","Arizona Cardinals","2010","Active",10,"Probable"," Ankle"
"Ben Patrick","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",10,"Probable"," Knee"
"Kerry Rhodes","Arizona Cardinals","2010","Active",10,"Probable"," Hand"
"Andre Roberts","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",10,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Stephen Spach","Arizona Cardinals","2010","Active",10,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Greg Toler","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Reggie Walker","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Matt Ware","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2010","Out",10,"Out"," Knee"
"Dan Williams","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Stephen Williams","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Active",10,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Steve Breaston","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Will Davis ","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2010","Active",11,"Probable"," Shoulder"
"Early Doucet","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Alan Faneca","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Out",11,"Out"," Groin"
"Max Hall","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Kenny Iwebema","Arizona Cardinals","2010","Out",11,"Injured Reserve"," Knee"
"Brandon Keith","Arizona Cardinals","2010","Out",11,"Injured Reserve"," Knee"
"Paris Lenon","Arizona Cardinals","2010","Active",11,"Probable"," Ankle"
"Ben Patrick","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2010","Active",11,"Probable"," Hand"
"Andre Roberts","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",11,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Stephen Spach","Arizona Cardinals","2010","Active",11,"Probable"," Foot"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Out",11,"Out"," Hamstring"
"Greg Toler","Arizona Cardinals","2010","Out",11,"Out"," Foot"
"Reggie Walker","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Matt Ware","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2010","Active",11,"Probable"," Knee"
"Dan Williams","Arizona Cardinals","2010","Active",11,"Probable"," Calf"
"Stephen Williams","Arizona Cardinals","2010","Active",11,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Out",11,"Probable"," Head"
"Hamza Abdullah","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",12,"Probable"," Ribs"
"Derek Anderson ","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Steve Breaston","Arizona Cardinals","2010","Active",12,"Questionable"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Out",12,"Out"," Ankle"
"Will Davis ","Arizona Cardinals","2010","Out",12,"Injured Reserve"," Fibula"
"Darnell Dockett","Arizona Cardinals","2010","Active",12,"Probable"," Shoulder"
"Early Doucet","Arizona Cardinals","2010","Active",12,"Probable"," Head"
"Alan Faneca","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Jay Feely","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Clark Haggans","Arizona Cardinals","2010","Active",12,"Probable"," Groin"
"Max Hall","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Gerald Hayes","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Kenny Iwebema","Arizona Cardinals","2010","Out",12,"Injured Reserve"," Knee"
"Brandon Keith","Arizona Cardinals","2010","Out",12,"Injured Reserve"," Knee"
"Paris Lenon","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Ben Patrick","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Joey Porter ","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Kerry Rhodes","Arizona Cardinals","2010","Active",12,"Probable"," Hand/Back"
"Andre Roberts","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Dominique Rodgers-Cromartie","Arizona Cardinals","2010","Active",12,"Healthy","None"
"O'Brien Schofield","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Stephen Spach","Arizona Cardinals","2010","Active",12,"Healthy","None"
"LaRod Stephens-Howling","Arizona Cardinals","2010","Active",12,"Probable"," Hamstring"
"Greg Toler","Arizona Cardinals","2010","Out",12,"Out"," Foot"
"Reggie Walker","Arizona Cardinals","2010","Out",12,"Out"," Hamstring"
"Matt Ware","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Beanie Wells ","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Dan Williams","Arizona Cardinals","2010","Active",12,"Probable"," Toe"
"Stephen Williams","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Jason Wright","Arizona Cardinals","2010","Active",12,"Healthy","None"
"Hamza Abdullah","Arizona Cardinals","2010","Active",13,"Healthy","None"
"Michael Adams","Arizona Cardinals","2010","Active",13,"Healthy","None"
"Derek Anderson ","Arizona Cardinals","2010","Active",13,"Healthy","None"
"Alan Branch","Arizona Cardinals","2010","Active",13,"Healthy","None"
"Steve Breaston","Arizona Cardinals","2010","Active",13,"Probable"," Knee"
"Calais Campbell","Arizona Cardinals","2010","Active",13,"Probable"," Ankle"
"Will Davis ","Arizona Cardinals","2010","Out",13,"Injured Reserve"," Fibula"
"Darnell Dockett","Arizona Cardinals","2010","Active",13,"Probable"," Shoulder"
"Early Doucet","Arizona Cardinals","2010","Active",13,"Healthy","None"
