"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"John Abraham","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Sam Acho","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",1,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Active",1,"Healthy","None"
"John Carlson","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Jonathan Cooper","Arizona Cardinals","2014","Active",1,"Probable"," Toe"
"Antonio Cromartie","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2014","Out",1,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Andre Ellington","Arizona Cardinals","2014","Active",1,"Doubtful"," Foot"
"Paul Fanaika","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",1,"Probable"," Knee"
"Michael Floyd ","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Larry Foote","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Robert Hughes","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Ted Larsen","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Out",1,"Out"," Knee"
"Kevin Minter","Arizona Cardinals","2014","Active",1,"Probable"," Chest"
"Troy Niklas","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Alex Okafor","Arizona Cardinals","2014","Out",1,"Out"," Thigh"
"Carson Palmer","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2014","Active",1,"Probable"," Back"
"Lyle Sendlein","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",1,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",1,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",1,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Active",1,"Questionable"," Left Groin"
"John Abraham","Arizona Cardinals","2014","Out",2,"Out"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",2,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Active",2,"Healthy","None"
"John Carlson","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Jonathan Cooper","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2014","Out",2,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Andre Ellington","Arizona Cardinals","2014","Active",2,"Questionable"," Foot"
"Paul Fanaika","Arizona Cardinals","2014","Active",2,"Probable"," Knee"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Larry Foote","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Robert Hughes","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",2,"Probable"," Ankle"
"Ted Larsen","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",2,"Probable"," Knee"
"Kevin Minter","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Alex Okafor","Arizona Cardinals","2014","Out",2,"Out"," Thigh"
"Carson Palmer","Arizona Cardinals","2014","Out",2,"Out"," Right Shoulder"
"Patrick Peterson","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2014","Out",2,"Doubtful"," Calf"
"Lyle Sendlein","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",2,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",2,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",2,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Out",2,"Out"," Left Groin"
"John Abraham","Arizona Cardinals","2014","Out",3,"Doubtful"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",3,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Active",3,"Healthy","None"
"John Carlson","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Jonathan Cooper","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2014","Out",3,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Out",3,"Doubtful"," Personal/Legal"
"Andre Ellington","Arizona Cardinals","2014","Active",3,"Probable"," Foot"
"Paul Fanaika","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Larry Foote","Arizona Cardinals","2014","Active",3,"Questionable"," Shoulder"
"Rob Housler","Arizona Cardinals","2014","Out",3,"Out"," Hip"
"Robert Hughes","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Ted Larsen","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Kevin Minter","Arizona Cardinals","2014","Active",3,"Probable"," Quadriceps"
"Troy Niklas","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Alex Okafor","Arizona Cardinals","2014","Out",3,"Out"," Thigh"
"Carson Palmer","Arizona Cardinals","2014","Out",3,"Doubtful"," Right Shoulder"
"Patrick Peterson","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2014","Active",3,"Questionable"," Calf"
"Lyle Sendlein","Arizona Cardinals","2014","Active",3,"Probable"," Ankle"
"Matt Shaughnessy","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",3,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",3,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",3,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Out",3,"Out"," Left Groin"
"John Abraham","Arizona Cardinals","2014","Out",5,"Injured Reserve"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",5,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Active",5,"Healthy","None"
"John Carlson","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Out",5,"Out"," Ankle"
"Jonathan Cooper","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",5,"Doubtful"," Knee"
"Kenny Demens","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2014","Out",5,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Out",5,"Out"," Personal/Legal/Illness"
"Andre Ellington","Arizona Cardinals","2014","Active",5,"Probable"," Foot"
"Paul Fanaika","Arizona Cardinals","2014","Active",5,"Questionable"," Knee"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Larry Foote","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",5,"Probable"," Hip"
"Robert Hughes","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Ted Larsen","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Kevin Minter","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Alex Okafor","Arizona Cardinals","2014","Active",5,"Probable"," Thigh"
"Carson Palmer","Arizona Cardinals","2014","Out",5,"Doubtful"," Right Shoulder"
"Patrick Peterson","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2014","Active",5,"Probable"," Calf"
"Lyle Sendlein","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",5,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",5,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",5,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Active",5,"Probable"," Left Groin"
"John Abraham","Arizona Cardinals","2014","Out",6,"Injured Reserve"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",6,"Probable"," Shoulder"
"Desmond Bishop","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",6,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Out",6,"Out"," Knee"
"John Carlson","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Out",6,"Out"," Ankle"
"Jonathan Cooper","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",6,"Questionable"," Back"
"Darnell Dockett","Arizona Cardinals","2014","Out",6,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Out",6,"Out"," Personal/Legal/Illness"
"Andre Ellington","Arizona Cardinals","2014","Active",6,"Probable"," Ankle"
"Paul Fanaika","Arizona Cardinals","2014","Active",6,"Questionable"," Ankle/Calf"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Larry Foote","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Robert Hughes","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Ted Larsen","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Kevin Minter","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2014","Out",6,"Out"," Ankle"
"Alex Okafor","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Carson Palmer","Arizona Cardinals","2014","Active",6,"Questionable"," Right Shoulder"
"Patrick Peterson","Arizona Cardinals","2014","Active",6,"Probable"," Ankle"
"Frostee Rucker","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Out",6,"Injured Reserve"," Knee"
"Drew Stanton","Arizona Cardinals","2014","Out",6,"Out"," Concussion"
"Ed Stinson ","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",6,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",6,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",6,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Out",6,"Injured Reserve"," Groin"
"John Abraham","Arizona Cardinals","2014","Out",7,"Injured Reserve"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",7,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",7,"Probable"," Hamstring"
"Deone Bucannon","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Out",7,"Out"," Knee"
"John Carlson","Arizona Cardinals","2014","Active",7,"Questionable"," Knee"
"Glenn Carson","Arizona Cardinals","2014","Out",7,"Out"," Ankle"
"Jonathan Cooper","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2014","Out",7,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Out",7,"Out"," Personal/Legal/Illness"
"Andre Ellington","Arizona Cardinals","2014","Active",7,"Probable"," Foot"
"Paul Fanaika","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",7,"Probable"," Groin"
"Larry Foote","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Robert Hughes","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Ted Larsen","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Kevin Minter","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2014","Out",7,"Out"," Ankle"
"Alex Okafor","Arizona Cardinals","2014","Active",7,"Probable"," Quadricep"
"Carson Palmer","Arizona Cardinals","2014","Active",7,"Probable"," Right Shoulder"
"Patrick Peterson","Arizona Cardinals","2014","Active",7,"Probable"," Ankle"
"Frostee Rucker","Arizona Cardinals","2014","Active",7,"Questionable"," Calf"
"Lyle Sendlein","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Out",7,"Injured Reserve"," Knee"
"Drew Stanton","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",7,"Questionable"," Illness"
"Stepfan Taylor","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",7,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",7,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",7,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Out",7,"Injured Reserve"," Groin"
"John Abraham","Arizona Cardinals","2014","Out",8,"Injured Reserve"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",8,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",8,"Probable"," Ankle"
"Deone Bucannon","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Active",8,"Healthy","None"
"John Carlson","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Jonathan Cooper","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Darnell Dockett","Arizona Cardinals","2014","Out",8,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Out",8,"Out"," Personal/Legal/Illness"
"Andre Ellington","Arizona Cardinals","2014","Active",8,"Probable"," Rib"
"Paul Fanaika","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Larry Foote","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Robert Hughes","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Rashad Johnson","Arizona Cardinals","2014","Active",8,"Probable"," Knee"
"Ted Larsen","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Kevin Minter","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2014","Out",8,"Out"," Ankle"
"Alex Okafor","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Carson Palmer","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2014","Active",8,"Probable"," Calf"
"Lyle Sendlein","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Out",8,"Injured Reserve"," Knee"
"Drew Stanton","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Daryl Washington","Arizona Cardinals","2014","Out",8,"Suspended","None"
"Eddie Whitley","Arizona Cardinals","2014","Out",8,"Injured Reserve"," Foot"
"Dan Williams","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2014","Active",8,"Healthy","None"
"Dave Zastudil","Arizona Cardinals","2014","Out",8,"Injured Reserve"," Groin"
"John Abraham","Arizona Cardinals","2014","Out",9,"Injured Reserve"," Concussion"
"Sam Acho","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Lorenzo Alexander","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Marcus Benard","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Desmond Bishop","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2014","Active",9,"Healthy","None"
"John Brown","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Calais Campbell","Arizona Cardinals","2014","Active",9,"Probable"," Knee"
"John Carlson","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Glenn Carson","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Jonathan Cooper","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Antonio Cromartie","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Kenny Demens","Arizona Cardinals","2014","Active",9,"Probable"," Knee"
"Darnell Dockett","Arizona Cardinals","2014","Out",9,"Injured Reserve"," Knee"
"Jonathan Dwyer","Arizona Cardinals","2014","Out",9,"Out"," Personal/Legal/Illness"
"Andre Ellington","Arizona Cardinals","2014","Active",9,"Probable"," Foot"
"Paul Fanaika","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Larry Fitzgerald","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Michael Floyd ","Arizona Cardinals","2014","Active",9,"Probable"," Knee"
"Larry Foote","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Rob Housler","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Robert Hughes","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2014","Active",9,"Doubtful"," Concussion"
"Rashad Johnson","Arizona Cardinals","2014","Active",9,"Probable"," Knee"
"Ted Larsen","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Bobby Massie","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Kevin Minter","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2014","Active",9,"Questionable"," Ankle"
"Alex Okafor","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Carson Palmer","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2014","Active",9,"Probable"," Concussion"
"Frostee Rucker","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Lyle Sendlein","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Matt Shaughnessy","Arizona Cardinals","2014","Out",9,"Injured Reserve"," Knee"
"Drew Stanton","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2014","Active",9,"Healthy","None"
"Alameda Ta'amu ","Arizona Cardinals","2014","Active",9,"Healthy","None"
