"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Andre Ellington","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Rudy Ford","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Markus Golden","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2017","Out",2,"Questionable"," Ribs"
"D.J. Humphries","Arizona Cardinals","2017","Out",2,"Out"," Knee"
"Mike Iupati","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Active",2,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2017","Active",2,"Questionable"," Hip"
"Robert Nkemdiche","Arizona Cardinals","2017","Active",2,"Questionable"," Calf"
"Carson Palmer","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Elijhaa Penny","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Adrian Peterson","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Olsen Pierre","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2017","Active",2,"Healthy","None"
"A.Q. Shipley","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Earl Watford","Arizona Cardinals","2017","Active",2,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",2,"Healthy","None"
"Ronald Zamort","Arizona Cardinals","2017","Out",2,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Tyvon Branch","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Active",3,"Healthy","None"
"John Brown","Arizona Cardinals","2017","Out",3,"Out"," Quadricep"
"Deone Bucannon","Arizona Cardinals","2017","Out",3,"Questionable"," Ankle"
"Josh Bynes","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Aaron Dobson","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Rudy Ford","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Markus Golden","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2017","Active",3,"Questionable"," Ribs"
"D.J. Humphries","Arizona Cardinals","2017","Out",3,"Out"," Knee"
"Mike Iupati","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Active",3,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2017","Active",3,"Questionable"," Hamstring"
"Troy Niklas","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Carson Palmer","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Elijhaa Penny","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Adrian Peterson","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Olsen Pierre","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2017","Active",3,"Healthy","None"
"A.Q. Shipley","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Earl Watford","Arizona Cardinals","2017","Active",3,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",3,"Healthy","None"
"Ronald Zamort","Arizona Cardinals","2017","Out",3,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Out",4,"Out"," Chest"
"Tyvon Branch","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Active",4,"Healthy","None"
"John Brown","Arizona Cardinals","2017","Active",4,"Questionable"," Quadricep"
"Deone Bucannon","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Josh Bynes","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Aaron Dobson","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Rudy Ford","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Markus Golden","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2017","Active",4,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2017","Out",4,"Questionable"," Knee"
"Mike Iupati","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Active",4,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2017","Active",4,"Questionable"," Hamstring"
"Troy Niklas","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2017","Out",4,"Out"," Calf"
"Carson Palmer","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Elijhaa Penny","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Adrian Peterson","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Olsen Pierre","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2017","Active",4,"Healthy","None"
"A.Q. Shipley","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Earl Watford","Arizona Cardinals","2017","Active",4,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",4,"Healthy","None"
"Ronald Zamort","Arizona Cardinals","2017","Out",4,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Out",5,"Questionable"," Chest"
"Tyvon Branch","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Active",5,"Healthy","None"
"John Brown","Arizona Cardinals","2017","Active",5,"Questionable"," Quadricep"
"Deone Bucannon","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Josh Bynes","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Aaron Dobson","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Rudy Ford","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Markus Golden","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Knee"
"Jermaine Gresham","Arizona Cardinals","2017","Active",5,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2017","Out",5,"Out"," Knee"
"Mike Iupati","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Active",5,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2017","Active",5,"Questionable"," Hamstring"
"Troy Niklas","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2017","Out",5,"Out"," Calf"
"Carson Palmer","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Elijhaa Penny","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Adrian Peterson","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Olsen Pierre","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2017","Active",5,"Healthy","None"
"A.Q. Shipley","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Earl Watford","Arizona Cardinals","2017","Active",5,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",5,"Healthy","None"
"Ronald Zamort","Arizona Cardinals","2017","Out",5,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Tyvon Branch","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Hand"
"John Brown","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Josh Bynes","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",6,"Questionable"," Hamstring"
"Aaron Dobson","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Rudy Ford","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Markus Golden","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Knee"
"Jermaine Gresham","Arizona Cardinals","2017","Active",6,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Active",6,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2017","Out",6,"Questionable"," Calf"
"Carson Palmer","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Elijhaa Penny","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",6,"Questionable"," Knee"
"Adrian Peterson","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",6,"Questionable"," Quadricep"
"Olsen Pierre","Arizona Cardinals","2017","Out",6,"Out"," Ankle"
"Frostee Rucker","Arizona Cardinals","2017","Active",6,"Healthy","None"
"A.Q. Shipley","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",6,"Questionable"," Knee"
"Earl Watford","Arizona Cardinals","2017","Active",6,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",6,"Healthy","None"
"Ronald Zamort","Arizona Cardinals","2017","Out",6,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Tyvon Branch","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Hand"
"John Brown","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Josh Bynes","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",7,"Questionable"," Hamstring"
"Aaron Dobson","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Out",7,"Questionable"," Quadricep"
"Rudy Ford","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Markus Golden","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Knee"
"Jermaine Gresham","Arizona Cardinals","2017","Active",7,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Active",7,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2017","Active",7,"Questionable"," Calf"
"Carson Palmer","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Elijhaa Penny","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Adrian Peterson","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Olsen Pierre","Arizona Cardinals","2017","Out",7,"Questionable"," Ankle"
"Frostee Rucker","Arizona Cardinals","2017","Active",7,"Healthy","None"
"A.Q. Shipley","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Earl Watford","Arizona Cardinals","2017","Active",7,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Kerwynn Williams","Arizona Cardinals","2017","Active",7,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",7,"Questionable"," Knee"
"Ronald Zamort","Arizona Cardinals","2017","Out",7,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Tyvon Branch","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Hand"
"John Brown","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Josh Bynes","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",9,"Questionable"," Finger"
"Aaron Dobson","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Active",9,"Questionable"," Quadricep"
"Rudy Ford","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",9,"Questionable"," Groin"
"Markus Golden","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Knee"
"Jermaine Gresham","Arizona Cardinals","2017","Active",9,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Quadricep"
"T.J. Logan","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Wrist"
"Gabe Martin ","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Achilles"
"Josh Mauro","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Daniel Munyer","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Toe"
"JJ Nelson","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Carson Palmer","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Arm"
"Elijhaa Penny","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Corey Peters","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Adrian Peterson","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Patrick Peterson","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Olsen Pierre","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2017","Active",9,"Questionable"," Knee"
"A.Q. Shipley","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Drew Stanton","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Earl Watford","Arizona Cardinals","2017","Active",9,"Healthy","None"
"John Wetzel","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Chad Williams","Arizona Cardinals","2017","Out",9,"Questionable"," Back"
"Kerwynn Williams","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Xavier Williams","Arizona Cardinals","2017","Active",9,"Healthy","None"
"Ronald Zamort","Arizona Cardinals","2017","Out",9,"Injured Reserve"," Knee"
"Antoine Bethea","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Alex Boone ","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Tyvon Branch","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Aaron Brewer","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Hand"
"John Brown","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Josh Bynes","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Karlos Dansby","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Aaron Dobson","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Hamstring"
"Andre Ellington","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Rudy Ford","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Alani Fua","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2017","Active",10,"Questionable"," Groin"
"Markus Golden","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Knee"
"Jermaine Gresham","Arizona Cardinals","2017","Active",10,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2017","Active",10,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Tricep"
"David Johnson","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Wrist"
"Jarvis Jones","Arizona Cardinals","2017","Out",10,"Injured Reserve"," Quadricep"
