Names,Team,Season,Active_Inactive,Week,Game_Designation,Injury_Type,Position,Side of Ball
Angelo Blackson,Arizona Cardinals,2020,Active,1,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,1,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,1,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,1,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,1,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Active,1,Healthy,None,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,1,Healthy,None,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,1,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,1,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,1,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,1,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,1,Healthy,None,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,1,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,1,Healthy,None,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Active,1,Healthy,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Active,1,Healthy,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,1,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,1,Healthy,None,DT,Defense
Josh Jones,Arizona Cardinals,2020,Out,1,Out,Ankle,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,1,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,1,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,1,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,1,Healthy,None,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,1,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,1,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,1,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,1,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,1,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Out,1,C19 Opt-Out,C19 Opt-Out,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Out,1,Injured Reserve,None,T,Offense
Mason Cole,Arizona Cardinals,2020,Active,1,Healthy,None,C,Offense
Maxx Williams,Arizona Cardinals,2020,Active,1,Healthy,None,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Active,1,Healthy,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,1,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,1,Healthy,None,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,1,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,1,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,1,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,2,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,2,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,2,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,2,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,2,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Active,2,Healthy,None,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,2,Healthy,None,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,2,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,2,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,2,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,2,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,2,Healthy,None,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,2,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,2,Healthy,None,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Active,2,Healthy,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Out,2,Injured Reserve,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,2,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,2,Healthy,None,DT,Defense
Josh Jones,Arizona Cardinals,2020,Active,2,Questionable,Ankle,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,2,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,2,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,2,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,2,Healthy,None,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,2,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,2,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Active,2,Questionable,Wrist,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,2,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,2,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,2,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Out,2,C19 Opt-Out,C19 Opt-Out,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Active,2,Healthy,None,T,Offense
Mason Cole,Arizona Cardinals,2020,Out,2,Out,Hamstring,C,Offense
Maxx Williams,Arizona Cardinals,2020,Out,2,Out,Ankle,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Active,2,Healthy,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,2,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,2,Healthy,None,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,2,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,2,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,2,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,3,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,3,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,3,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,3,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,3,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Active,3,Healthy,None,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Out,3,Out,Groin,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,3,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,3,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,3,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,3,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,3,Healthy,None,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,3,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,3,Questionable,Neck,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Active,3,Healthy,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Out,3,Injured Reserve,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,3,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,3,Questionable,Ankle,DT,Defense
Josh Jones,Arizona Cardinals,2020,Active,3,Healthy,None,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,3,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,3,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,3,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,3,Healthy,None,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,3,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,3,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,3,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,3,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,3,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Active,3,Healthy,None,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Out,3,C19 Opt-Out,C19 Opt-Out,T,Offense
Mason Cole,Arizona Cardinals,2020,Out,3,Out,Hamstring,C,Offense
Maxx Williams,Arizona Cardinals,2020,Out,3,Injured Reserve,None,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Active,3,Healthy,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,3,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,3,Healthy,None,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,3,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,3,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,3,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,4,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Out,4,Out,Thumb,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,4,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Active,4,Healthy,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,4,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,4,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Out,4,Out,Hamstring,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,4,Questionable,Groin,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,4,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,4,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,4,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,4,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,4,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,4,Questionable,Ankle,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,4,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,4,Questionable,Foot,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Out,4,Questionable,Calf,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,4,Questionable,Concussion,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,4,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,4,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,4,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Active,4,Healthy,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Out,4,Injured Reserve,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,4,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,4,Healthy,None,DT,Defense
Josh Jones,Arizona Cardinals,2020,Active,4,Healthy,None,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,4,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,4,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,4,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,4,Healthy,None,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,4,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,4,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Active,4,Healthy,None,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,4,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,4,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,4,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Out,4,C19 Opt-Out,C19 Opt-Out,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Active,4,Healthy,None,T,Offense
Mason Cole,Arizona Cardinals,2020,Active,4,Questionable,Hamstring,C,Offense
Maxx Williams,Arizona Cardinals,2020,Out,4,Injured Reserve,None,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Active,4,Healthy,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,4,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,4,Questionable,Illness,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,4,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,4,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,4,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,5,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,5,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,5,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,5,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,5,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Out,5,Questionable,Hamstring,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,5,Healthy,None,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,5,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,5,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,5,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,5,Questionable,Thigh,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,5,Healthy,None,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,5,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Out,5,Out,Calf,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,5,Healthy,None,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Active,5,Healthy,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Out,5,Injured Reserve,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,5,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,5,Questionable,Illness,DT,Defense
Josh Jones,Arizona Cardinals,2020,Active,5,Healthy,None,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,5,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,5,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,5,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,5,Healthy,None,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,5,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,5,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,5,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,5,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,5,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Active,5,Healthy,None,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Out,5,C19 Opt-Out,C19 Opt-Out,T,Offense
Mason Cole,Arizona Cardinals,2020,Active,5,Healthy,None,C,Offense
Maxx Williams,Arizona Cardinals,2020,Out,5,Injured Reserve,None,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Active,5,Healthy,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,5,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,5,Healthy,None,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,5,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,5,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,5,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,6,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,6,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,6,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Out,6,Injured Reserve,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,6,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,6,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Active,6,Healthy,None,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,6,Healthy,None,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,6,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,6,Questionable,Back,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,6,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,6,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,6,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,6,Healthy,None,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,6,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,6,Questionable,Foot,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Active,6,Questionable,Calf,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,6,Healthy,None,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,6,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,6,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,6,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Out,6,Injured Reserve,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Out,6,Injured Reserve,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,6,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,6,Healthy,None,DT,Defense
Josh Jones,Arizona Cardinals,2020,Active,6,Healthy,None,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,6,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,6,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,6,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,6,Healthy,None,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,6,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,6,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Out,6,Out,Hamstring,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,6,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,6,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,6,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Active,6,Healthy,None,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Out,6,C19 Opt-Out,C19 Opt-Out,T,Offense
Mason Cole,Arizona Cardinals,2020,Active,6,Healthy,None,C,Offense
Maxx Williams,Arizona Cardinals,2020,Out,6,Injured Reserve,None,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Out,6,Injured Reserve,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,6,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,6,Healthy,None,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,6,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,6,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,6,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,7,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,7,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Active,7,Healthy,None,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Out,7,Injured Reserve,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,7,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,7,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Active,7,Healthy,None,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,7,Healthy,None,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,7,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,7,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,7,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,7,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,7,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,7,Questionable,Ankle,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,7,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,7,Questionable,Foot,LB,Defense
Devon Kennard,Arizona Cardinals,2020,Active,7,Healthy,None,LB,Defense
Dre Kirkpatrick,Arizona Cardinals,2020,Active,7,Questionable,Foot,CB,Defense
Haason Reddick,Arizona Cardinals,2020,Active,7,Healthy,None,LB,Defense
Isaiah Irving,Arizona Cardinals,2020,Active,7,Healthy,None,LB,Defense
Isaiah Simmons,Arizona Cardinals,2020,Active,7,Healthy,None,LB,Defense
J.R. Sweezy,Arizona Cardinals,2020,Out,7,Injured Reserve,None,G,Offense
Jalen Thompson,Arizona Cardinals,2020,Out,7,Injured Reserve,None,DB,Defense
Johnathan Joseph,Arizona Cardinals,2020,Active,7,Healthy,None,CB,Defense
Jordan Phillips,Arizona Cardinals,2020,Active,7,Questionable,Foot,DT,Defense
Josh Jones,Arizona Cardinals,2020,Active,7,Healthy,None,T,Offense
Josh Mauro,Arizona Cardinals,2020,Active,7,Healthy,None,DE,Defense
Justin Murray,Arizona Cardinals,2020,Active,7,Healthy,None,T,Offense
Justin Pugh,Arizona Cardinals,2020,Active,7,Healthy,None,G,Offense
Kelvin Beachum,Arizona Cardinals,2020,Active,7,Questionable,Ankle,T,Offense
Kenyan Drake,Arizona Cardinals,2020,Active,7,Healthy,None,RB,Offense
Kevin Peterson,Arizona Cardinals,2020,Active,7,Healthy,None,CB,Defense
Kylie Fitts,Arizona Cardinals,2020,Active,7,Questionable,Hamstring,LB,Defense
Lamont Gaillard,Arizona Cardinals,2020,Active,7,Healthy,None,C,Offense
Larry Fitzgerald,Arizona Cardinals,2020,Active,7,Healthy,None,WR,Offense
Leki Fotu,Arizona Cardinals,2020,Active,7,Healthy,None,DT,Defense
Marcus Gilbert,Arizona Cardinals,2020,Out,7,C19 Opt-Out,C19 Opt-Out,T,Offense
Marcus Gilbert,Arizona Cardinals,2020,Active,7,Healthy,None,T,Offense
Mason Cole,Arizona Cardinals,2020,Active,7,Healthy,None,C,Offense
Maxx Williams,Arizona Cardinals,2020,Out,7,Injured Reserve,None,TE,Offense
Rashard Lawrence,Arizona Cardinals,2020,Out,7,Injured Reserve,None,NT,Defense
Robert Alford,Arizona Cardinals,2020,Active,7,Healthy,None,CB,Defense
Tanner Vallejo,Arizona Cardinals,2020,Active,7,Healthy,None,LB,Defense
Trent Sherfield,Arizona Cardinals,2020,Active,7,Healthy,None,WR,Offense
Zach Allen,Arizona Cardinals,2020,Active,7,Healthy,None,DT,Defense
Zane Gonzalez,Arizona Cardinals,2020,Active,7,Healthy,None,K,Special Teams
Angelo Blackson,Arizona Cardinals,2020,Active,9,Healthy,None,DT,Defense
Budda Baker,Arizona Cardinals,2020,Active,9,Healthy,None,SS,Defense
Byron Murphy,Arizona Cardinals,2020,Out,9,C19,C19,CB,Defense
Chandler Jones,Arizona Cardinals,2020,Out,9,Injured Reserve,None,LB,Defense
Charles Washington,Arizona Cardinals,2020,Active,9,Healthy,None,DB,Defense
Chase Edmonds,Arizona Cardinals,2020,Active,9,Healthy,None,RB,Offense
Chris Banjo,Arizona Cardinals,2020,Active,9,Healthy,None,DB,Defense
Christian Kirk,Arizona Cardinals,2020,Active,9,Healthy,None,WR,Offense
Corey Peters,Arizona Cardinals,2020,Active,9,Healthy,None,NT,Defense
D.J. Humphries,Arizona Cardinals,2020,Active,9,Healthy,None,T,Offense
Dan Arnold,Arizona Cardinals,2020,Active,9,Healthy,None,TE,Offense
Darrell Daniels,Arizona Cardinals,2020,Active,9,Healthy,None,TE,Offense
De'Vondre Campbell,Arizona Cardinals,2020,Active,9,Healthy,None,LB,Defense
DeAndre Hopkins,Arizona Cardinals,2020,Active,9,Healthy,None,WR,Offense
Deionte Thompson,Arizona Cardinals,2020,Active,9,Healthy,None,SS,Defense
Dennis Gardeck,Arizona Cardinals,2020,Active,9,Healthy,None,LB,Defense
