"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Carl Lawson","Cincinnati Bengals","2018","Out",15,"Injured Reserve"," Knee"
"Javarius Leamon","Cincinnati Bengals","2018","Out",15,"Injured Reserve"," Personal"
"Josh Malone","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Tony McRae","Cincinnati Bengals","2018","Active",15,"Questionable"," Concussion"
"Joe Mixon","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Cedric Ogbuehi","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Billy Price","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Alex Redmond","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"John Ross ","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"KeiVarae Russell","Cincinnati Bengals","2018","Out",15,"Doubtful"," Finger"
"Mason Schreck","Cincinnati Bengals","2018","Out",15,"Injured Reserve"," Knee"
"Rod Taylor","Cincinnati Bengals","2018","Out",15,"Injured Reserve"," Knee"
"Josh Tupou","Cincinnati Bengals","2018","Out",15,"Injured Reserve"," Pectoral"
"Nick Vigil","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Adolphus Washington","Cincinnati Bengals","2018","Out",15,"Injured Reserve"," Knee"
"Christian Westerman ","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Shawn Williams","Cincinnati Bengals","2018","Active",15,"Healthy","None"
"Matt Barkley","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Brandon Bell","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Giovani Bernard","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Tyler Boyd","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Preston Brown","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Vontaze Burfict","Cincinnati Bengals","2018","Active",16,"Questionable"," Concussion"
"Tra Carson","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Hamstring"
"Cethan Carter ","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Shoulder"
"Cody Core","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Andy Dalton","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Thumb"
"Darqueze Dennard ","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Tyler Eifert","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Ankle"
"Jordan Evans","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Ankle"
"Jake Fisher","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Back"
"Ryan Glasgow","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Cordy Glenn","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"A.J. Green","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Toe"
"Davontae Harris","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Trayvon Henderson","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Arm"
"Ryan Hewitt","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"William Jackson III","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Malik Jefferson","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Foot"
"Michael Johnson","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Dre Kirkpatrick","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Tyler Kroft","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Foot"
"Carl Lawson","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Javarius Leamon","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Personal"
"Josh Malone","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Tony McRae","Cincinnati Bengals","2018","Out",16,"Out"," Hamstring"
"Joe Mixon","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Cedric Ogbuehi","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Billy Price","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Alex Redmond","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"John Ross ","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"KeiVarae Russell","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Mason Schreck","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Rod Taylor","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Josh Tupou","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Pectoral"
"Nick Vigil","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Adolphus Washington","Cincinnati Bengals","2018","Out",16,"Injured Reserve"," Knee"
"Christian Westerman ","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Shawn Williams","Cincinnati Bengals","2018","Active",16,"Healthy","None"
"Matt Barkley","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Brandon Bell","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Giovani Bernard","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Tyler Boyd","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Preston Brown","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Vontaze Burfict","Cincinnati Bengals","2018","Out",17,"Out"," Concussion"
"Tra Carson","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Hamstring"
"Cethan Carter ","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Shoulder"
"Cody Core","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Andy Dalton","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Thumb"
"Darqueze Dennard ","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Tyler Eifert","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Ankle"
"Jordan Evans","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Ankle"
"Jake Fisher","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Back"
"Ryan Glasgow","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Cordy Glenn","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"A.J. Green","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Toe"
"Davontae Harris","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Trayvon Henderson","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Arm"
"Ryan Hewitt","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"William Jackson III","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Malik Jefferson","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Foot"
"Michael Johnson","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Dre Kirkpatrick","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Shoulder"
"Tyler Kroft","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Foot"
"Carl Lawson","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Javarius Leamon","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Personal"
"Josh Malone","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Tony McRae","Cincinnati Bengals","2018","Out",17,"Out"," Hamstring"
"Joe Mixon","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Cedric Ogbuehi","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Billy Price","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Alex Redmond","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"John Ross ","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"KeiVarae Russell","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Mason Schreck","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Rod Taylor","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Josh Tupou","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Pectoral"
"Nick Vigil","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Adolphus Washington","Cincinnati Bengals","2018","Out",17,"Injured Reserve"," Knee"
"Christian Westerman ","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"Shawn Williams","Cincinnati Bengals","2018","Active",17,"Healthy","None"
"C.J. Board","Cleveland Browns","2018","Active",1,"Healthy","None"
"Pharaoh Brown","Cleveland Browns","2018","Active",1,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Out",1,"Doubtful"," Concussion"
"Antonio Callaway","Cleveland Browns","2018","Active",1,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",1,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",1,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Seth Devalve","Cleveland Browns","2018","Active",1,"Healthy","None"
"E.J. Gaines","Cleveland Browns","2018","Out",1,"Out"," Knee"
"Phillip Gaines","Cleveland Browns","2018","Active",1,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Active",1,"Healthy","None"
"Desmond Harrison","Cleveland Browns","2018","Active",1,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Active",1,"Healthy","None"
"Lenny Jones","Cleveland Browns","2018","Active",1,"Healthy","None"
"Christian Kirksey","Cleveland Browns","2018","Active",1,"Healthy","None"
"Jarvis Landry ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Ricardo Louis","Cleveland Browns","2018","Out",1,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Active",1,"Healthy","None"
"David Njoku ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Active",1,"Healthy","None"
"Jabrill Peppers ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",1,"Healthy","None"
"Joe Schobert","Cleveland Browns","2018","Active",1,"Healthy","None"
"Da'Mari Scott","Cleveland Browns","2018","Active",1,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Active",1,"Healthy","None"
"Tyrod Taylor ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Chad Thomas","Cleveland Browns","2018","Out",1,"Injured Reserve"," Hernia"
"Tavierre Thomas","Cleveland Browns","2018","Active",1,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",1,"Healthy","None"
"Tanner Vallejo","Cleveland Browns","2018","Active",1,"Healthy","None"
"Danny Vitale ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Denzel Ward ","Cleveland Browns","2018","Active",1,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",1,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Active",1,"Healthy","None"
"Howard Wilson","Cleveland Browns","2018","Out",1,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",2,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",2,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Active",2,"Healthy","None"
"Antonio Callaway","Cleveland Browns","2018","Active",2,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",2,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",2,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",2,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Out",2,"Out"," Hamstring"
"E.J. Gaines","Cleveland Browns","2018","Active",2,"Healthy","None"
"Phillip Gaines","Cleveland Browns","2018","Active",2,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Out",2,"Out"," Hamstring"
"Desmond Harrison","Cleveland Browns","2018","Active",2,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Active",2,"Healthy","None"
"Lenny Jones","Cleveland Browns","2018","Out",2,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Out",2,"Questionable"," Ankle"
"Jarvis Landry ","Cleveland Browns","2018","Active",2,"Healthy","None"
"Ricardo Louis","Cleveland Browns","2018","Out",2,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Active",2,"Healthy","None"
"David Njoku ","Cleveland Browns","2018","Active",2,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Out",2,"Out"," Ankle"
"Jabrill Peppers ","Cleveland Browns","2018","Active",2,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",2,"Healthy","None"
"Joe Schobert","Cleveland Browns","2018","Active",2,"Healthy","None"
"Da'Mari Scott","Cleveland Browns","2018","Active",2,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Active",2,"Healthy","None"
"Tyrod Taylor ","Cleveland Browns","2018","Active",2,"Healthy","None"
"Chad Thomas","Cleveland Browns","2018","Active",2,"Healthy","None"
"Tavierre Thomas","Cleveland Browns","2018","Active",2,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",2,"Healthy","None"
"Tanner Vallejo","Cleveland Browns","2018","Active",2,"Healthy","None"
"Danny Vitale ","Cleveland Browns","2018","Out",2,"Injured Reserve"," Calf"
"Denzel Ward ","Cleveland Browns","2018","Active",2,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",2,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Active",2,"Healthy","None"
"Howard Wilson","Cleveland Browns","2018","Out",2,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",3,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",3,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Active",3,"Healthy","None"
"Antonio Callaway","Cleveland Browns","2018","Active",3,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",3,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",3,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",3,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Out",3,"Out"," Hamstring"
"E.J. Gaines","Cleveland Browns","2018","Active",3,"Healthy","None"
"Phillip Gaines","Cleveland Browns","2018","Active",3,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Out",3,"Injured Reserve"," Illness"
"Desmond Harrison","Cleveland Browns","2018","Active",3,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Active",3,"Healthy","None"
"Lenny Jones","Cleveland Browns","2018","Out",3,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Out",3,"Doubtful"," Shoulder"
"Jarvis Landry ","Cleveland Browns","2018","Active",3,"Questionable"," Knee"
"Ricardo Louis","Cleveland Browns","2018","Out",3,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Active",3,"Healthy","None"
"David Njoku ","Cleveland Browns","2018","Active",3,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Out",3,"Out"," Ankle"
"Jabrill Peppers ","Cleveland Browns","2018","Active",3,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",3,"Questionable"," Heel"
"Joe Schobert","Cleveland Browns","2018","Active",3,"Healthy","None"
"Da'Mari Scott","Cleveland Browns","2018","Active",3,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Active",3,"Healthy","None"
"Tyrod Taylor ","Cleveland Browns","2018","Active",3,"Healthy","None"
"Chad Thomas","Cleveland Browns","2018","Active",3,"Healthy","None"
"Tavierre Thomas","Cleveland Browns","2018","Active",3,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",3,"Healthy","None"
"Tanner Vallejo","Cleveland Browns","2018","Active",3,"Healthy","None"
"Danny Vitale ","Cleveland Browns","2018","Out",3,"Injured Reserve"," Calf"
"Denzel Ward ","Cleveland Browns","2018","Active",3,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",3,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Active",3,"Healthy","None"
"Howard Wilson","Cleveland Browns","2018","Out",3,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",4,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",4,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Out",4,"Out"," Knee"
"Antonio Callaway","Cleveland Browns","2018","Active",4,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",4,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",4,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",4,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Out",4,"Questionable"," Hamstring"
"E.J. Gaines","Cleveland Browns","2018","Active",4,"Healthy","None"
"Phillip Gaines","Cleveland Browns","2018","Active",4,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Active",4,"Healthy","None"
"Desmond Harrison","Cleveland Browns","2018","Active",4,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Active",4,"Healthy","None"
"Lenny Jones","Cleveland Browns","2018","Out",4,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Active",4,"Healthy","None"
"Jarvis Landry ","Cleveland Browns","2018","Active",4,"Healthy","None"
"Ricardo Louis","Cleveland Browns","2018","Out",4,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Active",4,"Healthy","None"
"David Njoku ","Cleveland Browns","2018","Active",4,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Active",4,"Healthy","None"
"Jabrill Peppers ","Cleveland Browns","2018","Active",4,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",4,"Questionable"," Heel"
"Joe Schobert","Cleveland Browns","2018","Active",4,"Healthy","None"
"Da'Mari Scott","Cleveland Browns","2018","Active",4,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Active",4,"Healthy","None"
"Tyrod Taylor ","Cleveland Browns","2018","Out",4,"Questionable"," Back"
"Chad Thomas","Cleveland Browns","2018","Active",4,"Healthy","None"
"Tavierre Thomas","Cleveland Browns","2018","Active",4,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",4,"Healthy","None"
"Tanner Vallejo","Cleveland Browns","2018","Active",4,"Healthy","None"
"Danny Vitale ","Cleveland Browns","2018","Out",4,"Injured Reserve"," Calf"
"Denzel Ward ","Cleveland Browns","2018","Active",4,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",4,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Active",4,"Healthy","None"
"Howard Wilson","Cleveland Browns","2018","Out",4,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",5,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",5,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Out",5,"Out"," Knee"
"Antonio Callaway","Cleveland Browns","2018","Active",5,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",5,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",5,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",5,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Active",5,"Healthy","None"
"E.J. Gaines","Cleveland Browns","2018","Active",5,"Healthy","None"
"Phillip Gaines","Cleveland Browns","2018","Active",5,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Out",5,"Injured Reserve"," Illness"
"Desmond Harrison","Cleveland Browns","2018","Active",5,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Active",5,"Healthy","None"
"Lenny Jones","Cleveland Browns","2018","Out",5,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Active",5,"Questionable"," Illness"
"Jarvis Landry ","Cleveland Browns","2018","Active",5,"Healthy","None"
"Ricardo Louis","Cleveland Browns","2018","Out",5,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Out",5,"Injured Reserve"," Forearm"
"David Njoku ","Cleveland Browns","2018","Active",5,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Active",5,"Healthy","None"
"Jabrill Peppers ","Cleveland Browns","2018","Active",5,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",5,"Questionable"," Heel"
"Joe Schobert","Cleveland Browns","2018","Active",5,"Healthy","None"
"Da'Mari Scott","Cleveland Browns","2018","Active",5,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Active",5,"Healthy","None"
"Tyrod Taylor ","Cleveland Browns","2018","Active",5,"Healthy","None"
"Chad Thomas","Cleveland Browns","2018","Out",5,"Injured Reserve"," Hernia"
"Tavierre Thomas","Cleveland Browns","2018","Active",5,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",5,"Healthy","None"
"Tanner Vallejo","Cleveland Browns","2018","Active",5,"Healthy","None"
"Danny Vitale ","Cleveland Browns","2018","Out",5,"Injured Reserve"," Calf"
"Denzel Ward ","Cleveland Browns","2018","Active",5,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",5,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Active",5,"Healthy","None"
"Howard Wilson","Cleveland Browns","2018","Out",5,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",6,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",6,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Active",6,"Questionable"," Knee"
"Antonio Callaway","Cleveland Browns","2018","Active",6,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",6,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",6,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",6,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Active",6,"Healthy","None"
"E.J. Gaines","Cleveland Browns","2018","Active",6,"Healthy","None"
"Phillip Gaines","Cleveland Browns","2018","Active",6,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Active",6,"Healthy","None"
"Desmond Harrison","Cleveland Browns","2018","Active",6,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Out",6,"Out"," Knee"
"Lenny Jones","Cleveland Browns","2018","Out",6,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Active",6,"Healthy","None"
"Jarvis Landry ","Cleveland Browns","2018","Active",6,"Healthy","None"
"Ricardo Louis","Cleveland Browns","2018","Out",6,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Out",6,"Injured Reserve"," Forearm"
"David Njoku ","Cleveland Browns","2018","Active",6,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Active",6,"Healthy","None"
"Jabrill Peppers ","Cleveland Browns","2018","Active",6,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",6,"Healthy","None"
"Joe Schobert","Cleveland Browns","2018","Active",6,"Healthy","None"
"Da'Mari Scott","Cleveland Browns","2018","Active",6,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Active",6,"Healthy","None"
"Tyrod Taylor ","Cleveland Browns","2018","Active",6,"Healthy","None"
"Chad Thomas","Cleveland Browns","2018","Out",6,"Injured Reserve"," Hernia"
"Tavierre Thomas","Cleveland Browns","2018","Active",6,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",6,"Healthy","None"
"Tanner Vallejo","Cleveland Browns","2018","Out",6,"Out"," Concussion"
"Danny Vitale ","Cleveland Browns","2018","Out",6,"Injured Reserve"," Calf"
"Denzel Ward ","Cleveland Browns","2018","Active",6,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",6,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Out",6,"Injured Reserve"," Shoulder"
"Howard Wilson","Cleveland Browns","2018","Out",6,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",7,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",7,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Out",7,"Injured Reserve"," Hamstring"
"Antonio Callaway","Cleveland Browns","2018","Active",7,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",7,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",7,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",7,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Active",7,"Healthy","None"
"E.J. Gaines","Cleveland Browns","2018","Out",7,"Out"," Concussion"
"Phillip Gaines","Cleveland Browns","2018","Active",7,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Active",7,"Healthy","None"
"Desmond Harrison","Cleveland Browns","2018","Active",7,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Out",7,"Out"," Knee"
"Lenny Jones","Cleveland Browns","2018","Out",7,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Active",7,"Healthy","None"
"Jarvis Landry ","Cleveland Browns","2018","Active",7,"Healthy","None"
"Ricardo Louis","Cleveland Browns","2018","Out",7,"Injured Reserve"," Neck"
"Terrance Mitchell ","Cleveland Browns","2018","Out",7,"Injured Reserve"," Forearm"
"David Njoku ","Cleveland Browns","2018","Active",7,"Healthy","None"
"Emmanuel Ogbah","Cleveland Browns","2018","Active",7,"Healthy","None"
"Jabrill Peppers ","Cleveland Browns","2018","Active",7,"Healthy","None"
"Damarious Randall","Cleveland Browns","2018","Active",7,"Healthy","None"
"Joe Schobert","Cleveland Browns","2018","Out",7,"Out"," Hamstring"
"Da'Mari Scott","Cleveland Browns","2018","Active",7,"Healthy","None"
"Rod Streater","Cleveland Browns","2018","Out",7,"Injured Reserve"," Neck"
"Tyrod Taylor ","Cleveland Browns","2018","Active",7,"Healthy","None"
"Chad Thomas","Cleveland Browns","2018","Out",7,"Injured Reserve"," Hernia"
"Tavierre Thomas","Cleveland Browns","2018","Active",7,"Healthy","None"
"J.C. Tretter","Cleveland Browns","2018","Active",7,"Questionable"," Ankle"
"Tanner Vallejo","Cleveland Browns","2018","Active",7,"Healthy","None"
"Danny Vitale ","Cleveland Browns","2018","Out",7,"Injured Reserve"," Calf"
"Denzel Ward ","Cleveland Browns","2018","Active",7,"Healthy","None"
"Marquez Williams","Cleveland Browns","2018","Out",7,"Injured Reserve"," Personal"
"Derrick Willies","Cleveland Browns","2018","Out",7,"Injured Reserve"," Shoulder"
"Howard Wilson","Cleveland Browns","2018","Out",7,"Injured Reserve"," Foot"
"C.J. Board","Cleveland Browns","2018","Out",8,"Injured Reserve"," Shoulder"
"Pharaoh Brown","Cleveland Browns","2018","Active",8,"Healthy","None"
"James Burgess","Cleveland Browns","2018","Out",8,"Injured Reserve"," Hamstring"
"Antonio Callaway","Cleveland Browns","2018","Active",8,"Healthy","None"
"Orson Charles","Cleveland Browns","2018","Active",8,"Healthy","None"
"Austin Corbett","Cleveland Browns","2018","Active",8,"Healthy","None"
"Justin Currie ","Cleveland Browns","2018","Out",8,"Injured Reserve"," Knee"
"Seth Devalve","Cleveland Browns","2018","Active",8,"Healthy","None"
"E.J. Gaines","Cleveland Browns","2018","Out",8,"Out"," Concussion"
"Phillip Gaines","Cleveland Browns","2018","Active",8,"Healthy","None"
"Josh Gordon","Cleveland Browns","2018","Out",8,"Injured Reserve"," Illness"
"Desmond Harrison","Cleveland Browns","2018","Active",8,"Healthy","None"
"Rashard Higgins","Cleveland Browns","2018","Out",8,"Out"," Knee"
"Lenny Jones","Cleveland Browns","2018","Out",8,"Injured Reserve"," Undisclosed"
"Christian Kirksey","Cleveland Browns","2018","Active",8,"Healthy","None"
"Jarvis Landry ","Cleveland Browns","2018","Active",8,"Healthy","None"
