"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Alex Albright","Dallas Cowboys","2012","Out",4,"Out"," Neck"
"Miles Austin","Dallas Cowboys","2012","Active",4,"Probable"," Hamstring"
"Ben Bass","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Victor Butler","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",4,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Danny Coale","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Out",4,"Out"," Knee"
"Dan Connor","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Ryan Cook","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Phil Costa","Dallas Cowboys","2012","Out",4,"Doubtful"," Back"
"Lance Dunbar","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Matt Johnson","Dallas Cowboys","2012","Out",4,"Out"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",4,"Doubtful"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Kevin Kowalski","Dallas Cowboys","2012","Out",4,"Physically Unable to Perform"," Ankle"
"Sean Lee ","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Orie Lemon","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Sean Lissemore","Dallas Cowboys","2012","Active",4,"Probable"," Chest"
"Nate Livings","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",4,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Active",4,"Healthy","None"
"DeMarco Murray","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Kevin Ogletree","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Charlie Peprah","Dallas Cowboys","2012","Active",4,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Jay Ratliff","Dallas Cowboys","2012","Out",4,"Out"," Ankle"
"Tony Romo ","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",4,"Probable"," Calf"
"Ernie Sims","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Active",4,"Probable"," Knee"
"Anthony Spencer","Dallas Cowboys","2012","Out",4,"Questionable"," Shoulder"
"Phillip Tanner","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",4,"Probable"," Illness"
"DeMarcus Ware","Dallas Cowboys","2012","Active",4,"Probable"," Hamstring"
"Kyle Wilber","Dallas Cowboys","2012","Active",4,"Probable"," Thumb"
"Jason Witten","Dallas Cowboys","2012","Active",4,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",6,"Probable"," Neck"
"Miles Austin","Dallas Cowboys","2012","Active",6,"Probable"," Hamstring"
"Ben Bass","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Victor Butler","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",6,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",6,"Probable"," Illness"
"Danny Coale","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Active",6,"Probable"," Knee"
"Dan Connor","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Ryan Cook","Dallas Cowboys","2012","Out",6,"Questionable"," Hamstring"
"Phil Costa","Dallas Cowboys","2012","Active",6,"Probable"," Back"
"Lance Dunbar","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Matt Johnson","Dallas Cowboys","2012","Out",6,"Probable"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Active",6,"Questionable"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Kevin Kowalski","Dallas Cowboys","2012","Out",6,"Physically Unable to Perform"," Ankle"
"Sean Lee ","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Orie Lemon","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Sean Lissemore","Dallas Cowboys","2012","Active",6,"Questionable"," Ankle"
"Nate Livings","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",6,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Out",6,"Out"," Right Groin"
"DeMarco Murray","Dallas Cowboys","2012","Active",6,"Questionable"," Foot"
"Kevin Ogletree","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Charlie Peprah","Dallas Cowboys","2012","Active",6,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Jay Ratliff","Dallas Cowboys","2012","Active",6,"Probable"," Ankle"
"Tony Romo ","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Ernie Sims","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Out",6,"Probable"," Knee"
"Anthony Spencer","Dallas Cowboys","2012","Out",6,"Questionable"," Shoulder"
"Phillip Tanner","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",6,"Healthy","None"
"DeMarcus Ware","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Kyle Wilber","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Jason Witten","Dallas Cowboys","2012","Active",6,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Miles Austin","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Ben Bass","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",7,"Questionable"," Groin"
"Victor Butler","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",7,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",7,"Probable"," Knee"
"Danny Coale","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Dan Connor","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Ryan Cook","Dallas Cowboys","2012","Active",7,"Questionable"," Hamstring"
"Phil Costa","Dallas Cowboys","2012","Active",7,"Probable"," Knee"
"Lance Dunbar","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Matt Johnson","Dallas Cowboys","2012","Out",7,"Out"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",7,"Probable"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Kevin Kowalski","Dallas Cowboys","2012","Out",7,"Physically Unable to Perform"," Ankle"
"Sean Lee ","Dallas Cowboys","2012","Active",7,"Questionable"," Foot"
"Orie Lemon","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Sean Lissemore","Dallas Cowboys","2012","Out",7,"Out"," Ankle"
"Nate Livings","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",7,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Active",7,"Probable"," Right Groin"
"DeMarco Murray","Dallas Cowboys","2012","Out",7,"Out"," Foot"
"Kevin Ogletree","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Charlie Peprah","Dallas Cowboys","2012","Active",7,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Jay Ratliff","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Tony Romo ","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Ernie Sims","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Anthony Spencer","Dallas Cowboys","2012","Active",7,"Probable"," Shoulder"
"Phillip Tanner","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",7,"Healthy","None"
"DeMarcus Ware","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Kyle Wilber","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Jason Witten","Dallas Cowboys","2012","Active",7,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Miles Austin","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Ben Bass","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Victor Butler","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",8,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Danny Coale","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Dan Connor","Dallas Cowboys","2012","Active",8,"Questionable"," Neck"
"Ryan Cook","Dallas Cowboys","2012","Active",8,"Probable"," Hamstring"
"Phil Costa","Dallas Cowboys","2012","Out",8,"Doubtful"," Leg/Ankle"
"Lance Dunbar","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Matt Johnson","Dallas Cowboys","2012","Out",8,"Out"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",8,"Injured Reserve"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",8,"Probable"," Knee"
"Kevin Kowalski","Dallas Cowboys","2012","Out",8,"Physically Unable to Perform"," Ankle"
"Sean Lee ","Dallas Cowboys","2012","Out",8,"Injured Reserve"," Toe"
"Orie Lemon","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Sean Lissemore","Dallas Cowboys","2012","Out",8,"Out"," Ankle"
"Nate Livings","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",8,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Active",8,"Healthy","None"
"DeMarco Murray","Dallas Cowboys","2012","Out",8,"Out"," Foot"
"Kevin Ogletree","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Charlie Peprah","Dallas Cowboys","2012","Active",8,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Jay Ratliff","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Tony Romo ","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Ernie Sims","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Anthony Spencer","Dallas Cowboys","2012","Active",8,"Probable"," Shoulder"
"Phillip Tanner","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",8,"Healthy","None"
"DeMarcus Ware","Dallas Cowboys","2012","Active",8,"Probable"," Illness"
"Kyle Wilber","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Jason Witten","Dallas Cowboys","2012","Active",8,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Miles Austin","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Ben Bass","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",9,"Probable"," Hip"
"Victor Butler","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",9,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Danny Coale","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Dan Connor","Dallas Cowboys","2012","Out",9,"Out"," Neck"
"Ryan Cook","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Phil Costa","Dallas Cowboys","2012","Out",9,"Out"," Ankle"
"Lance Dunbar","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",9,"Probable"," Neck"
"Jason Hatcher","Dallas Cowboys","2012","Active",9,"Probable"," Shin"
"Andre Holmes","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Matt Johnson","Dallas Cowboys","2012","Out",9,"Out"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",9,"Injured Reserve"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",9,"Probable"," Knee"
"Kevin Kowalski","Dallas Cowboys","2012","Out",9,"Physically Unable to Perform"," Ankle"
"Sean Lee ","Dallas Cowboys","2012","Out",9,"Injured Reserve"," Toe"
"Orie Lemon","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Sean Lissemore","Dallas Cowboys","2012","Out",9,"Out"," Ankle"
"Nate Livings","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",9,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Active",9,"Healthy","None"
"DeMarco Murray","Dallas Cowboys","2012","Out",9,"Out"," Foot"
"Kevin Ogletree","Dallas Cowboys","2012","Active",9,"Questionable"," Hamstring"
"Charlie Peprah","Dallas Cowboys","2012","Active",9,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Jay Ratliff","Dallas Cowboys","2012","Active",9,"Questionable"," Ankle"
"Tony Romo ","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Ernie Sims","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Anthony Spencer","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Phillip Tanner","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",9,"Healthy","None"
"DeMarcus Ware","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Kyle Wilber","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Jason Witten","Dallas Cowboys","2012","Active",9,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Miles Austin","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Ben Bass","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",10,"Probable"," Hip"
"Victor Butler","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",10,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Danny Coale","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Active",10,"Questionable"," Triceps"
"Dan Connor","Dallas Cowboys","2012","Out",10,"Doubtful"," Neck"
"Ryan Cook","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Phil Costa","Dallas Cowboys","2012","Out",10,"Out"," Ankle"
"Lance Dunbar","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",10,"Questionable"," Chest/Shoulder"
"Dwayne Harris","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Out",10,"Questionable"," Back"
"Matt Johnson","Dallas Cowboys","2012","Out",10,"Out"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",10,"Injured Reserve"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",10,"Probable"," Hip"
"Kevin Kowalski","Dallas Cowboys","2012","Out",10,"Probable"," Ankle"
"Sean Lee ","Dallas Cowboys","2012","Out",10,"Injured Reserve"," Toe"
"Orie Lemon","Dallas Cowboys","2012","Out",10,"Injured Reserve"," Hamstring"
"Sean Lissemore","Dallas Cowboys","2012","Out",10,"Out"," Ankle"
"Nate Livings","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",10,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Active",10,"Healthy","None"
"DeMarco Murray","Dallas Cowboys","2012","Out",10,"Doubtful"," Foot"
"Kevin Ogletree","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Charlie Peprah","Dallas Cowboys","2012","Active",10,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Jay Ratliff","Dallas Cowboys","2012","Active",10,"Probable"," Ankle"
"Tony Romo ","Dallas Cowboys","2012","Active",10,"Probable"," Back"
"Orlando Scandrick","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Ernie Sims","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Anthony Spencer","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Phillip Tanner","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",10,"Healthy","None"
"DeMarcus Ware","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Kyle Wilber","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Jason Witten","Dallas Cowboys","2012","Active",10,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Miles Austin","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Ben Bass","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Victor Butler","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Danny Coale","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Triceps"
"Dan Connor","Dallas Cowboys","2012","Active",11,"Probable"," Neck"
"Ryan Cook","Dallas Cowboys","2012","Out",11,"Doubtful"," Knee"
"Phil Costa","Dallas Cowboys","2012","Out",11,"Out"," Ankle"
"Lance Dunbar","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Eric Frampton","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Out",11,"Doubtful"," Back"
"Matt Johnson","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Kevin Kowalski","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Toe"
"Orie Lemon","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Hamstring"
"Sean Lissemore","Dallas Cowboys","2012","Out",11,"Out"," Ankle"
"Nate Livings","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Danny McCray","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Caleb McSurdy","Dallas Cowboys","2012","Out",11,"Injured Reserve"," Achilles"
"Brian Moorman","Dallas Cowboys","2012","Active",11,"Healthy","None"
"DeMarco Murray","Dallas Cowboys","2012","Out",11,"Doubtful"," Foot"
"Kevin Ogletree","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Charlie Peprah","Dallas Cowboys","2012","Active",11,"Healthy","None"
"John Phillips","Dallas Cowboys","2012","Active",11,"Probable"," Ankle"
"Jay Ratliff","Dallas Cowboys","2012","Active",11,"Probable"," Ankle"
"Tony Romo ","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Gerald Sensabaugh","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Ernie Sims","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Marcus Spears","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Anthony Spencer","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Phillip Tanner","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Lawrence Vickers","Dallas Cowboys","2012","Active",11,"Probable"," Knee"
"DeMarcus Ware","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Kyle Wilber","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Jason Witten","Dallas Cowboys","2012","Active",11,"Healthy","None"
"Alex Albright","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Miles Austin","Dallas Cowboys","2012","Active",12,"Questionable"," Hip"
"Ben Bass","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Josh Brent","Dallas Cowboys","2012","Active",12,"Questionable"," Finger"
"Dez Bryant","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Victor Butler","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Brandon Carr","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Bruce Carter ","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Barry Church","Dallas Cowboys","2012","Out",12,"Injured Reserve"," Achilles"
"Morris Claiborne","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Danny Coale","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Kenyon Coleman","Dallas Cowboys","2012","Out",12,"Injured Reserve"," Triceps"
"Dan Connor","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Ryan Cook","Dallas Cowboys","2012","Out",12,"Doubtful"," Knee"
"Phil Costa","Dallas Cowboys","2012","Out",12,"Out"," Ankle"
"Lance Dunbar","Dallas Cowboys","2012","Active",12,"Doubtful"," Knee"
"Eric Frampton","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Dwayne Harris","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Jason Hatcher","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Andre Holmes","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Mike Jenkins","Dallas Cowboys","2012","Active",12,"Probable"," Back"
"Matt Johnson","Dallas Cowboys","2012","Out",12,"Injured Reserve"," Hamstring"
"Chris Jones","Dallas Cowboys","2012","Out",12,"Injured Reserve"," Left Knee"
"Felix Jones","Dallas Cowboys","2012","Active",12,"Probable"," Knee"
"Kevin Kowalski","Dallas Cowboys","2012","Active",12,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2012","Out",12,"Injured Reserve"," Toe"
"Orie Lemon","Dallas Cowboys","2012","Out",12,"Injured Reserve"," Hamstring"
