"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Justin Bethel","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Elie Bouka","Arizona Cardinals","2016","Out",2,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2016","Active",2,"Healthy","None"
"John Brown","Arizona Cardinals","2016","Active",2,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",2,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Brittan Golden","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",2,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",2,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Lamar Louis","Arizona Cardinals","2016","Out",2,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Out",2,"Out"," Knee"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Active",2,"Questionable"," Foot"
"Josh Mauro","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",2,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Out",2,"Questionable"," Shoulder"
"Troy Niklas","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2016","Out",2,"Questionable"," Ankle"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",2,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Corey Peters","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Out",2,"Out"," Knee"
"Ed Stinson ","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2016","Active",2,"Questionable"," Knee"
"Jared Veldheer","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Brandon Williams","Arizona Cardinals","2016","Active",2,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",3,"Questionable"," Foot"
"Elie Bouka","Arizona Cardinals","2016","Out",3,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2016","Active",3,"Healthy","None"
"John Brown","Arizona Cardinals","2016","Active",3,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",3,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Brittan Golden","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",3,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",3,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Lamar Louis","Arizona Cardinals","2016","Out",3,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Out",3,"Doubtful"," Knee"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Out",3,"Out"," Foot, Toe"
"Josh Mauro","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",3,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Robert Nkemdiche","Arizona Cardinals","2016","Out",3,"Questionable"," Ankle"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",3,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Corey Peters","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Out",3,"Doubtful"," Knee"
"Ed Stinson ","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Brandon Williams","Arizona Cardinals","2016","Active",3,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",4,"Questionable"," Foot"
"Elie Bouka","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Active",4,"Questionable"," Groin"
"Jaron Brown","Arizona Cardinals","2016","Active",4,"Healthy","None"
"John Brown","Arizona Cardinals","2016","Active",4,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Out",4,"Out"," Left Calf"
"Durell Eskridge","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",4,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Active",4,"day-to-day"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Active",4,"Questionable"," Knee"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Josh Mauro","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",4,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Wrist"
"Robert Nkemdiche","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",4,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",4,"day-to-day"," Concussion"
"Corey Peters","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Out",4,"Out"," Knee"
"Ed Stinson ","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Brandon Williams","Arizona Cardinals","2016","Active",4,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",5,"Questionable","None"
"Elie Bouka","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Jaron Brown","Arizona Cardinals","2016","Active",5,"Healthy","None"
"John Brown","Arizona Cardinals","2016","Active",5,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",5,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Josh Mauro","Arizona Cardinals","2016","Out",5,"Questionable","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",5,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Wrist"
"Robert Nkemdiche","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",5,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Out",5,"Out","None"
"Corey Peters","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Active",5,"Questionable","None"
"Ed Stinson ","Arizona Cardinals","2016","Out",5,"Out","None"
"Stepfan Taylor","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Brandon Williams","Arizona Cardinals","2016","Active",5,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Elie Bouka","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Groin"
"Jaron Brown","Arizona Cardinals","2016","Active",6,"Healthy","None"
"John Brown","Arizona Cardinals","2016","Active",6,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",6,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Out",6,"Doubtful"," Ankle"
"Tony Jefferson","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Ankle"
"Josh Mauro","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",6,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Wrist"
"Robert Nkemdiche","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",6,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",6,"day-to-day"," Concussion"
"Corey Peters","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2016","Out",6,"Out"," Toe"
"Stepfan Taylor","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Brandon Williams","Arizona Cardinals","2016","Active",6,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Elie Bouka","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Groin"
"Jaron Brown","Arizona Cardinals","2016","Active",7,"Questionable"," Knee"
"John Brown","Arizona Cardinals","2016","Out",7,"Doubtful"," Hamstring"
"C.B. Bryant","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",7,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Out",7,"Doubtful"," Knee"
"Kareem Martin ","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Ankle"
"Josh Mauro","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",7,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Wrist"
"Robert Nkemdiche","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",7,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",7,"Questionable"," Hamstring"
"Corey Peters","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2016","Out",7,"Out"," Toe"
"Stepfan Taylor","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Brandon Williams","Arizona Cardinals","2016","Active",7,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Elie Bouka","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Groin"
"Jaron Brown","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Knee"
"John Brown","Arizona Cardinals","2016","Active",8,"Questionable"," Hamstring"
"C.B. Bryant","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",8,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Evan Mathis","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Ankle"
"Josh Mauro","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Sio Moore","Arizona Cardinals","2016","Active",8,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Wrist"
"Robert Nkemdiche","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",8,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",8,"day-to-day"," Concussion"
"Corey Peters","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2016","Out",8,"Out"," Toe"
"Stepfan Taylor","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Active",8,"Questionable"," Finger"
"Brandon Williams","Arizona Cardinals","2016","Active",8,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Elie Bouka","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Groin"
"Jaron Brown","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Knee"
"John Brown","Arizona Cardinals","2016","Active",10,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Drew Butler","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",10,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Knee"
"Gabe Martin ","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Kareem Martin ","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Tyrann Mathieu","Arizona Cardinals","2016","Out",10,"Out"," Shoulder"
"Evan Mathis","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Ankle"
"Josh Mauro","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Ifeanyi Momah","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Wrist"
"Sio Moore","Arizona Cardinals","2016","Active",10,"Healthy","None"
"JJ Nelson","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Troy Niklas","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Wrist"
"Robert Nkemdiche","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Tristan Okpalaugo","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Hamstring"
"Carson Palmer","Arizona Cardinals","2016","Active",10,"day-to-day"," Concussion"
"Corey Peters","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Frostee Rucker","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Ed Stinson ","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Stepfan Taylor","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Jared Veldheer","Arizona Cardinals","2016","Out",10,"Injured Reserve"," Tricep"
"Brandon Williams","Arizona Cardinals","2016","Active",10,"Healthy","None"
"Justin Bethel","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Elie Bouka","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Hamstring"
"Tyvon Branch","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Groin"
"Jaron Brown","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Knee"
"John Brown","Arizona Cardinals","2016","Active",11,"Healthy","None"
"C.B. Bryant","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Deone Bucannon","Arizona Cardinals","2016","Active",11,"Questionable"," Ankle"
"Drew Butler","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Durell Eskridge","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Arm"
"Alani Fua","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Knee"
"Brittan Golden","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Markus Golden","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Jermaine Gresham","Arizona Cardinals","2016","Active",11,"Healthy","None"
"D.J. Humphries","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Mike Iupati","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Tony Jefferson","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Mike Jenkins","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Knee"
"Ulrick John","Arizona Cardinals","2016","Active",11,"Healthy","None"
"Chris Johnson ","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Groin"
"Lamar Louis","Arizona Cardinals","2016","Out",11,"Injured Reserve"," Knee"
